scrap_id,work_order_id,inspection_id,scrap_date,machine_id,operator_id,shift_code,material_type,lot_id,defect_code_clean,quantity_scrapped,quantity_reworked,scrap_reason_raw,scrap_reason_clean,material_cost_per_unit,labor_cost_per_unit,total_scrap_cost
SCRAP-135,WO-10295,INSP-319,2023-02-06 07:28:08.312302615,M03,OP015,Shift A,Stainless 304,LOT-1007,Bend Angle,0,1,Mach Issue,MACHINE_ISSUE,25.55,103.82,0.0
SCRAP-136,WO-10296,INSP-320,2023-02-06 18:10:25.525590281,M01,OP011,Shift B,16ga Steel,LOT-1001,Surface Scratch,0,1,Material Defect,MATERIAL_DEFECT,72.26,170.27,0.0
SCRAP-137,WO-10298,INSP-322,2023-02-06 11:16:29.841168139,M01,OP004,Shift A,16ga Steel,LOT-1027,Dimensional,0,1,Setup,SETUP_ERROR,30.71,148.7,0.0
SCRAP-138,WO-10303,INSP-327,2023-02-06 08:47:54.705045894,M05,OP013,Shift A,14ga Steel,LOT-1003,Porosity,0,1,Operator Error,OPERATOR_ERROR,32.57,99.26,0.0
SCRAP-139,WO-10304,INSP-328,2023-02-06 12:25:19.323102612,M04,OP017,Shift A,12ga Steel,LOT-1012,Dimensional,0,1,MACHINE_ISSUE,MACHINE_ISSUE,37.49,90.82,0.0
SCRAP-140,WO-10305,INSP-329,2023-02-06 09:36:05.867386849,M01,OP004,,Aluminum 5052,LOT-1017,Dimensional,1,1,setup err,SETUP_ERROR,98.97,90.78,189.75
SCRAP-141,WO-10310,INSP-334,2023-02-07 17:32:00.004799935,M06,OP007,Shift B,12ga Steel,LOT-1012,Porosity,0,1,Op Error,OPERATOR_ERROR,18.51,110.54,0.0
SCRAP-142,WO-10314,INSP-339,2023-02-07 11:26:21.638731624,M06,OP002,Shift A,Stainless 304,LOT-1015,Porosity,0,1,Operator,OPERATOR_ERROR,52.11,192.63,0.0
SCRAP-143,WO-10317,INSP-342,2023-02-07 12:55:56.146931996,M05,OP009,Shift A,Aluminum 5052,LOT-1017,Weld Defect,0,1,Operator Error,OPERATOR_ERROR,84.05,147.13,0.0
SCRAP-144,WO-10319,INSP-344,2023-02-08 19:05:59.522090336,M05,OP007,Shift B,14ga Steel,LOT-1006,Porosity,0,1,OPERATOR_ERROR,OPERATOR_ERROR,52.19,112.98,0.0
SCRAP-145,WO-10326,INSP-352,2023-02-08 12:23:46.015052325,M03,OP015,Shift A,14ga Steel,LOT-1011,Bend Angle,1,1,Setup,SETUP_ERROR,48.73,149.52,198.25
SCRAP-146,WO-10327,INSP-353,2023-02-08 09:44:48.285611209,M05,OP005,Shift A,"1/4"" Plate",LOT-1014,Surface Scratch,0,1,material defect,MATERIAL_DEFECT,91.82,112.17,0.0
SCRAP-147,WO-10328,INSP-354,2023-02-08 18:33:43.871768915,M03,OP014,Shift B,Stainless 304,LOT-1020,Bend Angle,0,1,Machine Issue,MACHINE_ISSUE,46.9,151.2,0.0
SCRAP-148,WO-10331,INSP-357,2023-02-09 08:14:08.953103505,M06,OP004,Shift A,Aluminum 5052,LOT-1022,Weld Defect,0,1,equipment failure,MACHINE_ISSUE,26.88,85.15,0.0
SCRAP-149,WO-10336,INSP-362,2023-02-09 11:04:42.470273363,M07,OP020,Shift A,16ga Steel,LOT-1027,Surface Scratch,0,1,Op Error,OPERATOR_ERROR,21.8,131.31,0.0
SCRAP-150,WO-10337,INSP-363,2023-02-09 17:07:28.190113817,M04,OP008,Shift B,12ga Steel,LOT-1019,Bend Angle,0,1,OPERATOR_ERROR,OPERATOR_ERROR,58.17,110.34,0.0
SCRAP-151,WO-10338,INSP-364,2023-02-09 19:14:56.401189228,M06,OP003,Shift B,Aluminum 5052,LOT-1022,Weld Defect,0,1,Machine,MACHINE_ISSUE,45.9,173.48,0.0
SCRAP-152,WO-10342,INSP-368,2023-02-09 10:54:34.318468852,M04,OP015,Shift A,Stainless 304,LOT-1009,Dimensional,0,1,Setup Error,SETUP_ERROR,31.6,89.35,0.0
SCRAP-153,WO-10346,INSP-372,2023-02-10 08:22:37.120398184,M03,OP020,Shift A,Stainless 304,LOT-1032,Bend Angle,0,1,print error,DESIGN_ISSUE,56.85,83.93,0.0
SCRAP-154,WO-10350,INSP-376,2023-02-10 09:10:36.301736018,M06,OP020,Shift A,14ga Steel,LOT-1011,Dimensional,0,1,setup err,SETUP_ERROR,67.09,190.15,0.0
SCRAP-155,WO-10351,INSP-377,2023-02-10 09:25:00.736998441,M03,OP019,Shift A,Stainless 304,LOT-1035,Bend Angle,0,1,setup err,SETUP_ERROR,73.4,192.83,0.0
SCRAP-156,WO-10352,INSP-379,2023-02-13 19:30:58.953761968,M06,OP011,Shift B,Aluminum 5052,LOT-1005,Weld Defect,0,1,op err,OPERATOR_ERROR,75.24,186.18,0.0
SCRAP-157,WO-10355,INSP-383,2023-02-13 10:38:07.184014671,M06,OP015,Shift A,Aluminum 5052,LOT-1022,Weld Defect,1,1,op err,OPERATOR_ERROR,21.88,195.24,217.12
SCRAP-158,WO-10357,INSP-385,2023-02-13 17:01:33.708565750,M04,OP007,Shift B,"1/4"" Plate",LOT-1028,Dimensional,4,1,Setup,SETUP_ERROR,44.63,170.6,860.92
SCRAP-159,WO-10359,INSP-387,2023-02-13 09:23:50.559588047,M06,OP002,Shift A,Aluminum 5052,LOT-1022,Weld Defect,0,1,Op Error,OPERATOR_ERROR,41.07,133.81,0.0
SCRAP-160,WO-10361,INSP-389,2023-02-13 18:28:13.671975806,M01,OP006,,Aluminum 5052,LOT-1005,Surface Scratch,0,1,MATERIAL_DEFECT,MATERIAL_DEFECT,74.48,154.35,0.0
SCRAP-161,WO-10362,INSP-390,2023-02-13 18:57:13.613409775,M04,OP012,Shift B,"1/4"" Plate",LOT-1031,Dimensional,2,2,Machine Issue,MACHINE_ISSUE,48.07,115.13,326.4
SCRAP-162,WO-10364,INSP-392,2023-02-14 18:59:37.629652828,M04,OP014,Shift B,Stainless 304,LOT-1035,Bend Angle,3,1,equipment failure,MACHINE_ISSUE,73.07,111.03,552.3
SCRAP-163,WO-10365,INSP-393,2023-02-14 09:56:39.444347768,M07,OP015,,"3/8"" Plate",LOT-1004,Burr,0,1,Operator,OPERATOR_ERROR,20.11,106.55,0.0
SCRAP-164,WO-10366,INSP-394,2023-02-14 18:12:43.537471210,M05,OP007,Shift B,12ga Steel,LOT-1016,Weld Defect,4,1,op err,OPERATOR_ERROR,80.57,198.51,1116.32
SCRAP-165,WO-10367,INSP-395,2023-02-14 13:08:32.476644092,M07,OP009,Shift A,Stainless 304,LOT-1015,Dimensional,1,1,machine issue,MACHINE_ISSUE,52.31,139.8,192.11
SCRAP-166,WO-10373,INSP-402,2023-02-14 12:15:02.515674864,M06,OP005,Shift A,Aluminum 5052,LOT-1017,Porosity,0,1,Mat Defect,MATERIAL_DEFECT,103.51,100.44,0.0
SCRAP-167,WO-10375,INSP-404,2023-02-14 11:23:45.601637624,M06,OP015,Shift A,"3/8"" Plate",LOT-1034,Weld Defect,0,1,op err,OPERATOR_ERROR,35.62,90.18,0.0
SCRAP-168,WO-10376,INSP-405,2023-02-14 20:27:32.497816816,M03,OP007,Shift B,Stainless 304,LOT-1020,Bend Angle,2,3,setup err,SETUP_ERROR,50.13,113.84,327.94
SCRAP-169,WO-10378,INSP-407,2023-02-15 12:14:28.834729394,M05,OP004,Shift A,14ga Steel,LOT-1003,Weld Defect,0,1,OPERATOR_ERROR,OPERATOR_ERROR,70.42,189.12,0.0
SCRAP-170,WO-10382,INSP-411,2023-02-15 09:28:30.348674040,M04,OP013,Shift A,12ga Steel,LOT-1039,Surface Scratch,0,1,Machine,MACHINE_ISSUE,30.74,191.58,0.0
SCRAP-171,WO-10383,INSP-412,2023-02-15 10:30:19.053211035,M01,OP015,Shift A,Aluminum 5052,LOT-1036,Surface Scratch,2,2,bad material,MATERIAL_DEFECT,86.57,197.53,568.2
SCRAP-172,WO-10384,INSP-413,2023-02-15 18:29:58.860699813,M01,OP010,Shift B,16ga Steel,LOT-1013,Surface Scratch,0,1,Material Defect,MATERIAL_DEFECT,36.61,149.92,0.0
SCRAP-173,WO-10385,INSP-414,2023-02-15 15:30:30.448551257,M03,OP012,Shift B,Stainless 304,LOT-1020,Dimensional,1,1,drawing error,DESIGN_ISSUE,34.34,173.75,208.09
SCRAP-174,WO-10388,INSP-419,2023-02-15 11:27:34.896621122,M01,OP002,,Aluminum 5052,LOT-1036,Burr,0,1,equipment failure,MACHINE_ISSUE,38.59,165.76,0.0
SCRAP-175,WO-10390,INSP-421,2023-02-16 17:00:44.829199167,M06,OP006,Shift B,Aluminum 5052,LOT-1017,Weld Defect,1,1,,UNKNOWN,83.9,93.57,177.47
SCRAP-176,WO-10394,INSP-425,2023-02-16 17:54:39.681898139,M05,OP007,Shift B,14ga Steel,LOT-1030,Porosity,0,1,Operator,OPERATOR_ERROR,44.52,122.15,0.0
SCRAP-177,WO-10395,INSP-427,2023-02-16 09:53:27.195386939,M04,OP017,Shift A,Stainless 304,LOT-1007,Surface Scratch,1,1,material defect,MATERIAL_DEFECT,35.81,146.47,182.28
SCRAP-178,WO-10396,INSP-428,2023-02-16 19:34:19.962301801,M02,OP016,Shift B,12ga Steel,LOT-1016,Dimensional,0,1,operator error,OPERATOR_ERROR,96.26,163.15,0.0
SCRAP-179,WO-10398,INSP-430,2023-02-17 17:06:38.076293174,M04,OP006,Shift B,12ga Steel,LOT-1026,Burr,0,1,UNKNOWN,UNKNOWN,84.41,156.5,0.0
SCRAP-180,WO-10399,INSP-431,2023-02-17 11:33:58.662519793,M03,OP005,,Stainless 304,LOT-1009,Dimensional,0,1,Operator,OPERATOR_ERROR,59.66,116.5,0.0
SCRAP-181,WO-10401,INSP-433,2023-02-17 18:27:53.560568391,M05,OP007,Shift B,Stainless 304,LOT-1035,Weld Defect,2,1,operator error,OPERATOR_ERROR,64.06,132.12,392.36
SCRAP-182,WO-10401,INSP-434,2023-02-17 19:05:53.560568391,M05,OP007,Shift B,Stainless 304,LOT-1035,Weld Defect,2,1,set up error,SETUP_ERROR,87.91,84.35,344.52
SCRAP-183,WO-10403,INSP-436,2023-02-17 20:27:47.929042779,M03,OP008,Shift B,Stainless 304,LOT-1020,Bend Angle,0,1,Machine,MACHINE_ISSUE,49.51,156.23,0.0
SCRAP-184,WO-10405,INSP-438,2023-02-20 16:52:32.889898392,M01,OP007,Shift B,16ga Steel,LOT-1038,Incorrect Material,6,1,design issue,DESIGN_ISSUE,27.57,114.58,852.9
SCRAP-185,WO-10408,INSP-441,2023-02-20 20:35:06.513369033,M02,OP006,Shift B,Stainless 304,LOT-1035,Surface Scratch,0,1,set up error,SETUP_ERROR,37.74,83.55,0.0
SCRAP-186,WO-10411,INSP-444,2023-02-20 09:58:13.032239169,M05,OP019,Shift A,"3/8"" Plate",LOT-1025,Weld Defect,0,1,Unknown,UNKNOWN,38.8,129.25,0.0
SCRAP-187,WO-10412,INSP-445,2023-02-20 15:48:03.974113495,M04,OP010,Shift B,Stainless 304,LOT-1015,Dimensional,1,2,MACHINE_ISSUE,MACHINE_ISSUE,98.74,187.93,286.67
SCRAP-188,WO-10413,INSP-446,2023-02-20 15:56:07.031541401,M07,OP012,Shift B,"3/8"" Plate",LOT-1034,Dimensional,1,1,bad material,MATERIAL_DEFECT,27.18,93.2,120.38
SCRAP-189,WO-10415,INSP-448,2023-02-20 19:50:20.336050670,M07,OP007,Shift B,Stainless 304,LOT-1007,Burr,0,1,machine issue,MACHINE_ISSUE,22.23,96.88,0.0
SCRAP-190,WO-10416,INSP-449,2023-02-20 17:31:52.535052110,M04,OP012,Shift B,Stainless 304,LOT-1035,Dimensional,0,1,setup err,SETUP_ERROR,48.75,189.1,0.0
SCRAP-191,WO-10420,INSP-453,2023-02-21 19:29:00.749852218,M06,OP008,Shift B,Aluminum 5052,LOT-1017,Weld Defect,0,1,machine issue,MACHINE_ISSUE,81.71,158.36,0.0
SCRAP-192,WO-10425,INSP-459,2023-02-21 11:07:56.924036868,M06,OP019,Shift A,16ga Steel,LOT-1029,Weld Defect,0,1,set up error,SETUP_ERROR,95.62,94.75,0.0
SCRAP-193,WO-10427,INSP-462,2023-02-21 10:03:42.044081943,M02,OP018,Shift A,12ga Steel,LOT-1019,Dimensional,0,1,See Notes,UNKNOWN,58.85,195.25,0.0
SCRAP-194,WO-10431,INSP-466,2023-02-21 18:38:20.192913880,M07,OP006,Shift B,16ga Steel,LOT-1024,Burr,0,1,Setup Error,SETUP_ERROR,29.22,123.09,0.0
SCRAP-195,WO-10437,INSP-473,2023-02-22 11:44:48.983236131,M01,OP015,,12ga Steel,LOT-1026,Surface Scratch,3,1,MATERIAL_DEFECT,MATERIAL_DEFECT,59.34,111.98,513.96
SCRAP-196,WO-10441,INSP-477,2023-02-22 19:53:15.678452339,M02,OP012,Shift B,12ga Steel,LOT-1041,Incorrect Material,1,1,UNKNOWN,UNKNOWN,91.7,109.31,201.01
SCRAP-197,WO-10443,INSP-479,2023-02-23 19:30:27.386714871,M07,OP011,Shift B,16ga Steel,LOT-1029,Burr,0,1,N/A,UNKNOWN,100.42,179.1,0.0
SCRAP-198,WO-10444,INSP-480,2023-02-23 11:14:41.913987149,M04,OP018,Shift A,"3/8"" Plate",LOT-1046,Bend Angle,0,1,First Article Fail,SETUP_ERROR,42.43,154.58,0.0
SCRAP-199,WO-10445,INSP-481,2023-02-23 19:40:02.188105001,M04,OP007,Shift B,"1/4"" Plate",LOT-1014,Bend Angle,1,2,SETUP_ERROR,SETUP_ERROR,83.6,160.11,243.71
SCRAP-200,WO-10446,INSP-482,2023-02-23 20:22:29.724098668,M04,OP014,Shift B,"1/4"" Plate",LOT-1021,Bend Angle,3,2,drawing error,DESIGN_ISSUE,78.68,113.62,576.9
SCRAP-201,WO-10447,INSP-483,2023-02-23 19:32:04.684665017,M06,OP003,Shift B,"3/8"" Plate",LOT-1008,Porosity,0,1,operator error,OPERATOR_ERROR,27.16,188.7,0.0
SCRAP-202,WO-10450,INSP-488,2023-02-23 20:50:10.263996871,M07,OP016,Shift B,Stainless 304,LOT-1007,Bend Angle,0,1,op err,OPERATOR_ERROR,20.97,142.43,0.0
SCRAP-203,WO-10453,INSP-492,2023-02-23 05:44:42.978597621,M02,OP009,Shift A,12ga Steel,LOT-1019,Dimensional,2,1,setup err,SETUP_ERROR,57.23,95.57,305.6
SCRAP-204,WO-10455,INSP-494,2023-02-23 09:47:09.300137783,M06,OP009,,14ga Steel,LOT-1042,Dimensional,6,1,See Notes,UNKNOWN,31.93,183.8,1294.38
SCRAP-205,WO-10457,INSP-496,2023-02-24 09:40:20.794724215,M06,OP009,Shift A,Aluminum 5052,LOT-1005,Dimensional,1,1,Not Recorded,UNKNOWN,48.03,195.81,243.84
SCRAP-206,WO-10464,INSP-504,2023-02-24 15:08:38.022954688,M04,OP013,,Stainless 304,LOT-1015,Dimensional,0,1,UNKNOWN,UNKNOWN,106.77,120.72,0.0
SCRAP-207,WO-10465,INSP-505,2023-02-24 18:52:44.532959158,M01,OP003,Shift B,Aluminum 5052,LOT-1022,Surface Scratch,0,1,Mat Defect,MATERIAL_DEFECT,22.81,121.07,0.0
SCRAP-208,WO-10467,INSP-507,2023-02-24 16:32:06.943862062,M06,OP012,Shift B,16ga Steel,LOT-1027,Porosity,1,1,Operator Error,OPERATOR_ERROR,48.49,192.54,241.03
SCRAP-209,WO-10467,INSP-508,2023-02-24 16:55:06.943862062,M06,OP012,Shift B,16ga Steel,LOT-1027,Porosity,1,1,op err,OPERATOR_ERROR,41.89,192.9,234.79
SCRAP-210,WO-10469,INSP-510,2023-02-24 08:41:41.615781591,M05,OP017,Shift A,"3/8"" Plate",LOT-1033,Weld Defect,0,1,Op Error,OPERATOR_ERROR,34.7,177.98,0.0
SCRAP-211,WO-10470,INSP-511,2023-02-24 17:21:38.066708181,M03,OP014,Shift B,14ga Steel,LOT-1030,Burr,1,1,machine issue,MACHINE_ISSUE,24.39,80.67,105.06
SCRAP-212,WO-10471,INSP-512,2023-02-24 09:21:48.257341264,M05,OP015,Shift A,12ga Steel,LOT-1044,Porosity,2,1,Op Error,OPERATOR_ERROR,55.36,142.19,395.1
SCRAP-213,WO-10471,INSP-513,2023-02-24 09:55:48.257341264,M05,OP015,Shift A,12ga Steel,LOT-1044,Porosity,2,1,Incoming Defect,MATERIAL_DEFECT,86.58,193.25,559.66
SCRAP-214,WO-10473,INSP-515,2023-02-27 08:20:33.565756989,M01,OP020,Shift A,Aluminum 5052,LOT-1036,Surface Scratch,2,1,equipment failure,MACHINE_ISSUE,89.49,156.87,492.72
SCRAP-215,WO-10475,INSP-517,2023-02-27 13:14:20.430128140,M04,OP009,Shift A,12ga Steel,LOT-1019,Dimensional,3,2,machine issue,MACHINE_ISSUE,98.6,79.09,533.07
SCRAP-216,WO-10483,INSP-525,2023-02-27 20:32:36.163924079,M06,OP008,Shift B,14ga Steel,LOT-1011,Porosity,0,1,Op Error,OPERATOR_ERROR,40.63,120.34,0.0
SCRAP-217,WO-10485,INSP-527,2023-02-28 19:35:57.489241491,M01,OP011,,12ga Steel,LOT-1044,Burr,0,1,Machine Issue,MACHINE_ISSUE,100.99,119.83,0.0
SCRAP-218,WO-10488,INSP-530,2023-02-28 16:06:54.400896424,M06,OP010,Shift B,16ga Steel,LOT-1038,Dimensional,1,1,N/A,UNKNOWN,42.56,178.02,220.58
SCRAP-219,WO-10489,INSP-531,2023-02-28 18:09:31.340382496,M03,OP014,Shift B,14ga Steel,LOT-1030,Bend Angle,8,2,Setup Error,SETUP_ERROR,39.36,77.67,936.24
SCRAP-220,WO-10491,INSP-533,2023-02-28 17:51:17.227247162,M05,OP006,Shift B,"1/4"" Plate",LOT-1028,Weld Defect,0,1,N/A,UNKNOWN,94.37,100.65,0.0
SCRAP-221,WO-10496,INSP-539,2023-02-28 11:56:38.311010106,M01,OP015,Shift A,Aluminum 5052,LOT-1022,Dimensional,1,1,Setup,SETUP_ERROR,42.7,104.12,146.82
SCRAP-222,WO-10496,INSP-540,2023-02-28 12:18:38.311010106,M01,OP015,Shift A,Aluminum 5052,LOT-1022,Dimensional,1,1,Op Error,OPERATOR_ERROR,44.01,93.09,137.1
SCRAP-223,WO-10498,INSP-542,2023-02-28 10:15:33.517716184,M05,OP015,Shift A,Aluminum 5052,LOT-1036,Weld Defect,3,4,Mach Issue,MACHINE_ISSUE,44.78,183.31,684.27
SCRAP-224,WO-10500,INSP-544,2023-03-01 13:03:51.686626336,M02,OP018,Shift A,Stainless 304,LOT-1020,Surface Scratch,0,1,MACHINE_ISSUE,MACHINE_ISSUE,32.95,115.47,0.0
SCRAP-225,WO-10502,INSP-546,2023-03-01 18:09:53.201581416,M01,OP012,Shift B,Aluminum 5052,LOT-1036,Surface Scratch,1,2,material defect,MATERIAL_DEFECT,62.71,89.21,151.92
SCRAP-226,WO-10503,INSP-547,2023-03-01 16:49:01.407914861,M02,OP014,Shift B,Stainless 304,LOT-1048,Burr,0,1,Setup,SETUP_ERROR,80.1,88.63,0.0
SCRAP-227,WO-10506,INSP-550,2023-03-01 08:45:47.300008683,M04,OP018,Shift A,"1/4"" Plate",LOT-1014,Dimensional,0,1,operator error,OPERATOR_ERROR,84.51,183.37,0.0
SCRAP-228,WO-10507,INSP-551,2023-03-01 17:44:27.105677711,M05,OP011,Shift B,14ga Steel,LOT-1030,Porosity,1,1,material defect,MATERIAL_DEFECT,21.73,199.82,221.55
SCRAP-229,WO-10508,INSP-552,2023-03-02 12:50:15.778582386,M01,OP015,Shift A,12ga Steel,LOT-1037,Incorrect Material,2,2,MATERIAL_DEFECT,MATERIAL_DEFECT,45.24,188.71,467.9
SCRAP-230,WO-10509,INSP-553,2023-03-02 10:33:09.626620827,M06,OP013,Shift A,Aluminum 5052,LOT-1017,Weld Defect,0,1,op err,OPERATOR_ERROR,59.13,90.77,0.0
SCRAP-231,WO-10510,INSP-554,2023-03-02 09:03:31.299172169,M01,OP015,Shift A,16ga Steel,LOT-1027,Surface Scratch,1,1,material defect,MATERIAL_DEFECT,32.3,199.33,231.63
SCRAP-232,WO-10513,INSP-557,2023-03-02 09:36:12.595731348,M04,OP009,Shift A,"1/4"" Plate",LOT-1051,Bend Angle,1,1,Machine,MACHINE_ISSUE,42.25,174.14,216.39
SCRAP-233,WO-10517,INSP-562,2023-03-03 10:03:38.128449101,M02,OP005,Shift A,12ga Steel,LOT-1041,Surface Scratch,0,1,machine issue,MACHINE_ISSUE,99.36,165.1,0.0
SCRAP-234,WO-10518,INSP-563,2023-03-03 12:37:44.925732020,M05,OP002,,"3/8"" Plate",LOT-1008,Surface Scratch,1,1,First Article Fail,SETUP_ERROR,36.77,178.43,215.2
SCRAP-235,WO-10519,INSP-564,2023-03-03 19:25:10.752135477,M06,OP016,Shift B,14ga Steel,LOT-1042,Porosity,0,1,Operator Error,OPERATOR_ERROR,36.3,158.14,0.0
SCRAP-236,WO-10520,INSP-565,2023-03-03 20:49:00.312653426,M06,OP016,,Aluminum 5052,LOT-1005,Dimensional,0,1,setup err,SETUP_ERROR,67.87,86.4,0.0
SCRAP-237,WO-10522,INSP-568,2023-03-03 20:30:16.745431683,M07,OP003,Shift B,"3/8"" Plate",LOT-1008,Burr,1,1,op err,OPERATOR_ERROR,47.83,176.47,224.3
SCRAP-238,WO-10523,INSP-569,2023-03-03 19:19:15.400393029,M01,OP014,,12ga Steel,LOT-1043,Surface Scratch,0,1,Not Recorded,UNKNOWN,68.54,158.75,0.0
SCRAP-239,WO-10524,INSP-570,2023-03-03 18:54:10.568356184,M06,OP001,Shift B,16ga Steel,LOT-1038,Porosity,0,1,Mach Issue,MACHINE_ISSUE,36.55,196.05,0.0
SCRAP-240,WO-10529,INSP-576,2023-03-06 19:57:25.819337326,M04,OP001,,Stainless 304,LOT-1048,Bend Angle,0,1,Operator,OPERATOR_ERROR,79.71,94.34,0.0
SCRAP-241,WO-10530,INSP-577,2023-03-06 16:53:21.103433776,M03,OP016,Shift B,Stainless 304,LOT-1049,Surface Scratch,0,1,bad material,MATERIAL_DEFECT,96.12,120.95,0.0
SCRAP-242,WO-10531,INSP-578,2023-03-06 17:50:14.992964964,M06,OP007,Shift B,Stainless 304,LOT-1050,Porosity,4,1,op err,OPERATOR_ERROR,46.66,145.12,767.12
SCRAP-243,WO-10532,INSP-579,2023-03-06 10:56:08.845553247,M03,OP002,Shift A,Stainless 304,LOT-1049,Bend Angle,2,1,First Article Fail,SETUP_ERROR,83.24,78.28,323.04
SCRAP-244,WO-10534,INSP-581,2023-03-06 11:51:00.231415333,M01,OP004,Shift A,16ga Steel,LOT-1013,Dimensional,0,1,Mat Defect,MATERIAL_DEFECT,36.17,162.84,0.0
SCRAP-245,WO-10535,INSP-582,2023-03-06 18:14:47.849209017,M07,OP008,Shift B,Stainless 304,LOT-1049,Bend Angle,0,1,MACHINE_ISSUE,MACHINE_ISSUE,53.91,92.91,0.0
SCRAP-246,WO-10536,INSP-583,2023-03-06 18:36:31.399482473,M05,OP003,Shift B,Aluminum 5052,LOT-1017,Surface Scratch,0,1,Material Defect,MATERIAL_DEFECT,94.31,78.83,0.0
SCRAP-247,WO-10540,INSP-588,2023-03-07 11:36:46.589895347,M06,OP004,Shift A,Stainless 304,LOT-1009,Weld Defect,1,1,Op Error,OPERATOR_ERROR,40.95,94.68,135.63
SCRAP-248,WO-10541,INSP-589,2023-03-07 18:11:42.536730545,M01,OP007,,Aluminum 5052,LOT-1036,Dimensional,1,1,Setup Error,SETUP_ERROR,71.17,85.62,156.79
SCRAP-249,WO-10543,INSP-591,2023-03-07 19:45:46.498059812,M02,OP001,Shift B,12ga Steel,LOT-1016,Dimensional,0,1,setup err,SETUP_ERROR,48.86,85.2,0.0
SCRAP-250,WO-10544,INSP-592,2023-03-07 11:37:06.079308594,M02,OP020,Shift A,12ga Steel,LOT-1000,Burr,0,1,MACHINE_ISSUE,MACHINE_ISSUE,30.0,109.15,0.0
SCRAP-251,WO-10548,INSP-597,2023-03-08 19:39:44.586222253,M05,OP003,,Aluminum 5052,LOT-1022,Weld Defect,0,1,op err,OPERATOR_ERROR,22.44,159.78,0.0
SCRAP-252,WO-10548,INSP-598,2023-03-08 20:01:44.586222253,M05,OP003,,Aluminum 5052,LOT-1022,Weld Defect,0,1,MACHINE_ISSUE,MACHINE_ISSUE,20.55,124.41,0.0
SCRAP-253,WO-10549,INSP-599,2023-03-08 09:31:33.821854773,M01,OP002,Shift A,16ga Steel,LOT-1018,Incorrect Material,0,1,Mat Defect,MATERIAL_DEFECT,110.65,170.92,0.0
SCRAP-254,WO-10551,INSP-601,2023-03-08 18:34:12.686457525,M05,OP016,Shift B,Aluminum 5052,LOT-1036,Porosity,1,1,operator error,OPERATOR_ERROR,38.89,168.38,207.27
SCRAP-255,WO-10555,INSP-605,2023-03-09 16:34:11.795909258,M06,OP007,,Aluminum 5052,LOT-1017,Dimensional,0,1,set up error,SETUP_ERROR,65.07,144.84,0.0
SCRAP-256,WO-10556,INSP-606,2023-03-09 19:49:32.203862544,M04,OP007,Shift B,"3/8"" Plate",LOT-1010,Burr,0,1,OPERATOR_ERROR,OPERATOR_ERROR,71.21,80.29,0.0
SCRAP-257,WO-10558,INSP-608,2023-03-09 16:09:46.618072384,M04,OP011,Shift B,"1/4"" Plate",LOT-1021,Bend Angle,1,1,setup err,SETUP_ERROR,74.45,146.67,221.12
SCRAP-258,WO-10559,INSP-609,2023-03-09 09:38:48.235752653,M04,OP017,Shift A,12ga Steel,LOT-1037,Dimensional,0,1,bad material,MATERIAL_DEFECT,41.91,195.77,0.0
SCRAP-259,WO-10559,INSP-610,2023-03-09 10:19:48.235752653,M04,OP017,Shift A,12ga Steel,LOT-1037,Dimensional,2,1,MACHINE_ISSUE,MACHINE_ISSUE,53.04,120.23,346.54
SCRAP-260,WO-10560,INSP-611,2023-03-09 11:47:01.670071899,M07,OP015,Shift A,"3/8"" Plate",LOT-1046,Burr,0,1,Mat Defect,MATERIAL_DEFECT,52.28,140.5,0.0
SCRAP-261,WO-10567,INSP-619,2023-03-10 10:21:32.496299771,M01,OP009,Shift A,12ga Steel,LOT-1056,Incorrect Material,0,1,Incoming Defect,MATERIAL_DEFECT,52.02,172.39,0.0
SCRAP-262,WO-10568,INSP-620,2023-03-10 09:57:19.785093260,M06,OP018,Shift A,Aluminum 5052,LOT-1017,Porosity,0,1,human error,OPERATOR_ERROR,85.37,188.24,0.0
SCRAP-263,WO-10571,INSP-623,2023-03-10 09:50:45.209870652,M06,OP013,Shift A,16ga Steel,LOT-1018,Dimensional,0,1,TBD,UNKNOWN,90.06,93.46,0.0
SCRAP-264,WO-10572,INSP-624,2023-03-13 17:12:28.643102414,M05,OP012,Shift B,"1/4"" Plate",LOT-1031,Weld Defect,0,1,Operator Error,OPERATOR_ERROR,56.75,170.03,0.0
SCRAP-265,WO-10573,INSP-625,2023-03-13 10:10:25.612200663,M04,OP015,Shift A,"1/4"" Plate",LOT-1014,Bend Angle,0,1,See Notes,UNKNOWN,75.46,132.99,0.0
SCRAP-266,WO-10575,INSP-627,2023-03-13 17:41:28.084002683,M01,OP010,Shift B,Aluminum 5052,LOT-1066,Incorrect Material,0,1,Mat Defect,MATERIAL_DEFECT,45.69,155.37,0.0
SCRAP-267,WO-10577,INSP-629,2023-03-13 18:56:57.305809682,M05,OP010,Shift B,12ga Steel,LOT-1037,Porosity,0,1,machine issue,MACHINE_ISSUE,50.6,93.87,0.0
SCRAP-268,WO-10578,INSP-630,2023-03-13 19:53:09.131672130,M04,OP010,Shift B,12ga Steel,LOT-1026,Bend Angle,0,1,SETUP_ERROR,SETUP_ERROR,84.64,148.93,0.0
