inspection_id,work_order_id,inspection_date,inspector_id,quantity_inspected,quantity_passed,quantity_failed,defect_code_raw,defect_code_clean,disposition,notes
INSP-254,WO-10235,2023-01-27 12:43:53.439711737,OP017,25,24,1,Bur,Burr,Rework,
INSP-255,WO-10235,2023-01-27 13:05:53.439711737,OP017,25,24,1,Bur,Burr,Rework,
INSP-256,WO-10236,2023-01-27 18:38:29.586829740,OP012,5,5,0,none,None,Pass,
INSP-257,WO-10237,2023-01-27 10:15:44.661655739,OP005,19,19,0,,None,Pass,
INSP-258,WO-10238,2023-01-27 20:38:28.531064774,OP010,10,10,0,none,None,Pass,Government nice themselves wind.
INSP-259,WO-10239,2023-01-27 09:44:52.618612390,OP017,17,17,0,OK,None,Pass,
INSP-260,WO-10240,2023-01-30 17:59:43.630930826,OP010,10,8,2,Void,Porosity,Rework,
INSP-261,WO-10241,2023-01-30 17:16:37.947123448,OP020,20,17,3,SCRATCH,Surface Scratch,Rework,
INSP-262,WO-10242,2023-01-30 15:30:16.481213319,OP019,12,8,4,weld defect,Weld Defect,Rework,
INSP-263,WO-10243,2023-01-30 19:26:31.657313783,OP018,6,6,0,OK,None,Pass,
INSP-264,WO-10244,2023-01-30 08:25:07.022152512,OP013,6,6,0,OK,None,Pass,
INSP-265,WO-10245,2023-01-30 18:47:13.072288668,OP011,25,23,2,Sharp Edge,Burr,Scrap,
INSP-266,WO-10246,2023-01-30 10:11:15.003083356,OP012,15,14,1,scrach,Surface Scratch,Rework,
INSP-267,WO-10247,2023-01-30 18:04:56.285896913,OP010,13,10,3,Bur,Burr,Rework,
INSP-268,WO-10248,2023-01-30 12:10:38.341112319,OP011,25,22,3,Scratch,Surface Scratch,Rework,
INSP-269,WO-10249,2023-01-30 17:09:18.355809281,OP017,13,12,1,dimensional,Dimensional,Use-As-Is,Understand door class son.
INSP-270,WO-10250,2023-01-30 17:59:37.286097107,OP016,25,24,1,bend angle,Bend Angle,Rework,
INSP-271,WO-10251,2023-01-30 20:09:25.630626422,OP012,22,21,1,Weld Defect,Weld Defect,Scrap,
INSP-272,WO-10252,2023-01-31 08:20:51.214345834,OP018,10,9,1,Dim,Dimensional,Rework,
INSP-273,WO-10253,2023-01-31 08:39:44.346929165,OP012,13,13,0,Pass,None,Pass,
INSP-274,WO-10254,2023-01-31 09:19:57.131221776,OP013,8,8,0,None,None,Pass,Thing agent say forward.
INSP-275,WO-10255,2023-01-31 10:21:55.259426714,OP015,18,18,0,none,None,Pass,
INSP-276,WO-10256,2023-01-31 10:53:31.703561247,OP020,9,8,1,Welding Issue,Weld Defect,Rework,
INSP-277,WO-10257,2023-01-31 09:45:37.368432163,OP019,11,11,0,OK,None,Pass,
INSP-278,WO-10257,2023-01-31 10:08:37.368432163,OP019,11,11,0,OK,None,Pass,
INSP-279,WO-10258,2023-01-31 18:14:35.974697950,OP001,16,13,3,dim.,Dimensional,Rework,
INSP-280,WO-10259,2023-01-31 12:18:33.824807787,OP002,5,5,0,PASS,None,Pass,Soon ten specific environment skin blue.
INSP-281,WO-10260,2023-01-31 10:37:19.720049117,OP005,12,12,0,No Defect,None,Pass,Teach develop staff.
INSP-282,WO-10261,2023-01-31 15:28:06.785353607,OP005,9,7,2,Bur,Burr,Rework,
INSP-283,WO-10262,2023-01-31 19:09:32.439388334,OP002,5,5,0,none,None,Pass,
INSP-284,WO-10263,2023-01-31 20:56:29.590468168,OP013,7,7,0,Pass,None,Pass,
INSP-285,WO-10264,2023-01-31 18:18:29.626151766,OP009,15,14,1,Void,Porosity,Rework,
INSP-286,WO-10265,2023-02-01 19:33:12.065850504,OP010,10,9,1,void,Porosity,Scrap,
INSP-287,WO-10266,2023-02-01 12:22:05.946071286,OP009,13,12,1,weld defect,Weld Defect,Scrap,
INSP-288,WO-10267,2023-02-01 19:11:57.714854115,OP005,16,15,1,bend angle,Bend Angle,Scrap,
INSP-289,WO-10267,2023-02-01 19:41:57.714854115,OP005,16,15,1,bend angle,Bend Angle,Scrap,
INSP-290,WO-10268,2023-02-01 18:35:46.883695431,OP018,5,5,0,OK,None,Pass,
INSP-291,WO-10269,2023-02-01 08:36:03.821867774,OP019,6,6,0,No Defect,None,Pass,
INSP-292,WO-10270,2023-02-01 11:09:14.702089219,OP014,23,17,6,porosity,Porosity,Rework,Glass star the development process huge everything.
INSP-293,WO-10271,2023-02-01 10:32:35.711565629,OP014,14,12,2,Bend,Bend Angle,Use-As-Is,
INSP-294,WO-10272,2023-02-02 21:07:15.407430033,OP002,19,18,1,Sharp Burr,Burr,Scrap,
INSP-295,WO-10273,2023-02-02 11:46:54.043951960,OP006,5,4,1,dimensional,Dimensional,Use-As-Is,Whom evidence political hundred.
INSP-296,WO-10274,2023-02-02 21:00:14.183210033,OP016,9,9,0,none,None,Pass,
INSP-297,WO-10275,2023-02-02 12:57:01.843105922,OP001,8,8,0,OK,None,Pass,
INSP-298,WO-10276,2023-02-02 08:31:49.898768070,OP018,15,14,1,scrach,Surface Scratch,Rework,
INSP-299,WO-10277,2023-02-02 16:00:03.544652035,OP006,23,21,2,void,Porosity,Rework,
INSP-300,WO-10278,2023-02-02 19:01:30.436163689,OP007,13,10,3,DIMENSIONAL,Dimensional,Rework,
INSP-301,WO-10279,2023-02-02 18:00:32.411871590,OP004,14,12,2,POROSITY,Porosity,Use-As-Is,
INSP-302,WO-10280,2023-02-02 17:34:33.905128951,OP009,8,6,2,burr,Burr,Scrap,
INSP-303,WO-10280,2023-02-02 18:17:33.905128951,OP009,8,6,2,burr,Burr,Scrap,
INSP-304,WO-10281,2023-02-02 08:40:48.101754236,OP015,7,7,0,OK,None,Pass,Former agree theory end oil worker although.
INSP-305,WO-10282,2023-02-02 20:16:14.317425943,OP010,19,19,0,NONE,None,Pass,
INSP-306,WO-10283,2023-02-03 17:52:14.211230255,OP005,13,13,0,PASS,None,Pass,Its rock finish paper memory history office effort.
INSP-307,WO-10284,2023-02-03 10:46:32.970959042,OP018,17,17,0,PASS,None,Pass,
INSP-308,WO-10285,2023-02-03 12:12:54.776847200,OP020,20,20,0,NONE,None,Pass,
INSP-309,WO-10286,2023-02-03 16:38:40.914870092,OP004,13,13,0,None,None,Pass,
INSP-310,WO-10287,2023-02-03 16:11:34.939819259,OP006,6,6,0,Pass,None,Pass,
INSP-311,WO-10288,2023-02-03 20:01:40.782854612,OP016,16,16,0,NONE,None,Pass,
INSP-312,WO-10289,2023-02-03 07:40:37.498305101,OP019,24,23,1,Weld Defect,Weld Defect,Rework,
INSP-313,WO-10290,2023-02-03 08:03:52.681417870,OP001,15,15,0,No Defect,None,Pass,
INSP-314,WO-10290,2023-02-03 08:27:52.681417870,OP001,15,15,0,No Defect,None,Pass,
INSP-315,WO-10291,2023-02-03 11:11:06.848766094,OP003,17,17,0,PASS,None,Pass,Ability understand Mrs rest score provide.
INSP-316,WO-10292,2023-02-03 20:07:46.408463364,OP014,22,21,1,Dim,Dimensional,Use-As-Is,
INSP-317,WO-10293,2023-02-03 12:12:49.630446698,OP018,5,5,0,none,None,Pass,
INSP-318,WO-10294,2023-02-03 08:28:11.272789866,OP017,20,20,0,none,None,Pass,
INSP-319,WO-10295,2023-02-06 07:28:08.312302615,OP018,8,7,1,Angle Error,Bend Angle,Rework,
INSP-320,WO-10296,2023-02-06 18:10:25.525590281,OP004,22,21,1,Surface Scratch,Surface Scratch,Rework,
INSP-321,WO-10297,2023-02-06 10:44:36.857273895,OP003,8,8,0,NONE,None,Pass,
INSP-322,WO-10298,2023-02-06 11:16:29.841168139,OP002,24,23,1,dimensional,Dimensional,Scrap,
INSP-323,WO-10299,2023-02-06 19:42:32.230667728,OP010,18,18,0,No Defect,None,Pass,
INSP-324,WO-10300,2023-02-06 17:35:06.239881180,OP011,5,5,0,No Defect,None,Pass,
INSP-325,WO-10301,2023-02-06 11:52:15.441265734,OP010,17,17,0,OK,None,Pass,Issue we TV perhaps professional by.
INSP-326,WO-10302,2023-02-06 12:20:31.365033614,OP014,6,6,0,PASS,None,Pass,Medical project for recent never.
INSP-327,WO-10303,2023-02-06 08:47:54.705045894,OP014,22,21,1,Poros.,Porosity,Scrap,
INSP-328,WO-10304,2023-02-06 12:25:19.323102612,OP005,20,19,1,Dimension Error,Dimensional,Rework,Inside wait quality total past.
INSP-329,WO-10305,2023-02-06 09:36:05.867386849,OP009,9,7,2,DIMENSIONAL,Dimensional,Scrap,Image street fight decision size.
INSP-330,WO-10306,2023-02-07 08:45:11.455395057,OP007,17,17,0,None,None,Pass,
INSP-331,WO-10307,2023-02-07 18:49:47.337128823,OP007,9,9,0,No Defect,None,Pass,
INSP-332,WO-10308,2023-02-07 11:51:23.720120532,OP004,17,16,1,Scr,Surface Scratch,Use-As-Is,
INSP-333,WO-10309,2023-02-07 10:45:11.304852076,OP008,15,15,0,Pass,None,Pass,
INSP-334,WO-10310,2023-02-07 17:32:00.004799935,OP017,14,13,1,Poros.,Porosity,Rework,
INSP-335,WO-10311,2023-02-07 19:38:38.389302817,OP007,18,18,0,Pass,None,Pass,
INSP-336,WO-10311,2023-02-07 19:54:38.389302817,OP007,18,18,0,Pass,None,Pass,
INSP-337,WO-10312,2023-02-07 08:12:22.762396220,OP019,21,21,0,,None,Pass,
INSP-338,WO-10313,2023-02-07 11:18:50.590105805,OP018,16,10,6,Welding Issue,Weld Defect,Use-As-Is,
INSP-339,WO-10314,2023-02-07 11:26:21.638731624,OP015,20,19,1,POROSITY,Porosity,Rework,
INSP-340,WO-10315,2023-02-07 10:28:34.050525357,OP018,10,10,0,None,None,Pass,
INSP-341,WO-10316,2023-02-07 08:15:04.152665377,OP002,5,5,0,None,None,Pass,
INSP-342,WO-10317,2023-02-07 12:55:56.146931996,OP015,16,15,1,weld defect,Weld Defect,Scrap,
INSP-343,WO-10318,2023-02-08 19:36:26.573566704,OP001,13,13,0,None,None,Pass,
INSP-344,WO-10319,2023-02-08 19:05:59.522090336,OP010,24,23,1,Porosity,Porosity,Rework,
INSP-345,WO-10320,2023-02-08 12:38:43.332987266,OP004,6,6,0,none,None,Pass,
INSP-346,WO-10321,2023-02-08 18:33:41.945833941,OP003,16,12,4,bend angle,Bend Angle,Use-As-Is,
INSP-347,WO-10322,2023-02-08 17:03:59.589173506,OP003,25,23,2,void,Porosity,Use-As-Is,
INSP-348,WO-10322,2023-02-08 17:30:59.589173506,OP003,25,23,2,void,Porosity,Use-As-Is,
INSP-349,WO-10323,2023-02-08 19:06:13.763320381,OP001,8,8,0,none,None,Pass,Pressure let kind degree list top somebody college.
INSP-350,WO-10324,2023-02-08 17:55:26.583995274,OP004,9,7,2,Void,Porosity,Use-As-Is,
INSP-351,WO-10325,2023-02-08 17:53:01.903181248,OP003,10,8,2,Dimentional,Dimensional,Use-As-Is,
INSP-352,WO-10326,2023-02-08 12:23:46.015052325,OP007,10,8,2,angle err,Bend Angle,Scrap,
INSP-353,WO-10327,2023-02-08 09:44:48.285611209,OP019,22,21,1,surface scr,Surface Scratch,Rework,
INSP-354,WO-10328,2023-02-08 18:33:43.871768915,OP003,16,15,1,angle err,Bend Angle,Rework,
INSP-355,WO-10329,2023-02-08 17:31:40.732871193,OP020,24,24,0,,None,Pass,
INSP-356,WO-10330,2023-02-08 18:52:12.791747956,OP015,9,9,0,PASS,None,Pass,
INSP-357,WO-10331,2023-02-09 08:14:08.953103505,OP013,13,12,1,Weld Defect,Weld Defect,Rework,
INSP-358,WO-10332,2023-02-09 07:45:50.808276303,OP013,8,8,0,none,None,Pass,
INSP-359,WO-10333,2023-02-09 08:44:46.124866922,OP015,9,9,0,Pass,None,Pass,
INSP-360,WO-10334,2023-02-09 08:01:34.215164152,OP018,13,13,0,,None,Pass,Exist professional people behavior.
INSP-361,WO-10335,2023-02-09 18:13:38.360847440,OP011,15,15,0,,None,Pass,Pull different current agency each.
INSP-362,WO-10336,2023-02-09 11:04:42.470273363,OP008,8,7,1,scrach,Surface Scratch,Rework,
INSP-363,WO-10337,2023-02-09 17:07:28.190113817,OP006,14,13,1,Angle Error,Bend Angle,Scrap,
INSP-364,WO-10338,2023-02-09 19:14:56.401189228,OP016,25,24,1,weld def.,Weld Defect,Rework,
INSP-365,WO-10339,2023-02-09 15:26:49.631384692,OP020,19,19,0,,None,Pass,
INSP-366,WO-10340,2023-02-09 18:21:22.726824700,OP020,19,19,0,none,None,Pass,
INSP-367,WO-10341,2023-02-09 11:35:43.735187454,OP006,13,13,0,,None,Pass,
INSP-368,WO-10342,2023-02-09 10:54:34.318468852,OP008,20,19,1,Dim,Dimensional,Scrap,
INSP-369,WO-10343,2023-02-09 08:11:44.982742514,OP019,21,21,0,none,None,Pass,
INSP-370,WO-10344,2023-02-09 11:52:18.674706077,OP007,17,17,0,PASS,None,Pass,
INSP-371,WO-10345,2023-02-09 15:49:40.370485389,OP014,5,5,0,PASS,None,Pass,Particularly shoulder lay though offer responsibility himself.
INSP-372,WO-10346,2023-02-10 08:22:37.120398184,OP013,15,14,1,Bend Angle,Bend Angle,Scrap,
INSP-373,WO-10347,2023-02-10 19:09:16.751899474,OP014,19,19,0,None,None,Pass,
INSP-374,WO-10348,2023-02-10 12:36:47.124548846,OP003,8,8,0,NONE,None,Pass,
INSP-375,WO-10349,2023-02-10 09:48:51.142875065,OP002,11,11,0,,None,Pass,
INSP-376,WO-10350,2023-02-10 09:10:36.301736018,OP008,21,20,1,dim.,Dimensional,Rework,
INSP-377,WO-10351,2023-02-10 09:25:00.736998441,OP019,9,8,1,Bend,Bend Angle,Rework,
INSP-378,WO-10351,2023-02-10 09:33:00.736998441,OP019,9,9,0,Bend,Bend Angle,Rework,
INSP-379,WO-10352,2023-02-13 19:30:58.953761968,OP010,15,14,1,weld defect,Weld Defect,Rework,During prevent accept seem show blood.
INSP-380,WO-10353,2023-02-13 11:01:33.833005588,OP015,15,15,0,Pass,None,Pass,Despite sound receive let newspaper true.
INSP-381,WO-10353,2023-02-13 11:10:33.833005588,OP015,15,15,0,Pass,None,Pass,Despite sound receive let newspaper true.
INSP-382,WO-10354,2023-02-13 10:39:57.112659898,OP006,10,10,0,No Defect,None,Pass,
INSP-383,WO-10355,2023-02-13 10:38:07.184014671,OP013,22,20,2,Welding Issue,Weld Defect,Scrap,
INSP-384,WO-10356,2023-02-13 08:55:52.914844346,OP007,14,14,0,PASS,None,Pass,
INSP-385,WO-10357,2023-02-13 17:01:33.708565750,OP003,22,17,5,dim.,Dimensional,Scrap,
INSP-386,WO-10358,2023-02-13 10:47:32.316839740,OP016,17,14,3,scrach,Surface Scratch,Use-As-Is,
INSP-387,WO-10359,2023-02-13 09:23:50.559588047,OP015,25,24,1,weld def.,Weld Defect,Scrap,
INSP-388,WO-10360,2023-02-13 11:19:02.657792826,OP005,8,8,0,Pass,None,Pass,Lead soon property write.
INSP-389,WO-10361,2023-02-13 18:28:13.671975806,OP014,9,8,1,scrach,Surface Scratch,Scrap,
INSP-390,WO-10362,2023-02-13 18:57:13.613409775,OP006,21,17,4,dim.,Dimensional,Scrap,
INSP-391,WO-10363,2023-02-14 11:29:20.160469012,OP012,16,16,0,None,None,Pass,
INSP-392,WO-10364,2023-02-14 18:59:37.629652828,OP014,25,21,4,Bend,Bend Angle,Rework,
INSP-393,WO-10365,2023-02-14 09:56:39.444347768,OP008,14,13,1,burr,Burr,Scrap,
INSP-394,WO-10366,2023-02-14 18:12:43.537471210,OP016,25,20,5,weld def.,Weld Defect,Rework,
INSP-395,WO-10367,2023-02-14 13:08:32.476644092,OP002,7,5,2,Dimension Error,Dimensional,Rework,
INSP-396,WO-10368,2023-02-14 16:25:39.146309815,OP008,17,17,0,OK,None,Pass,
INSP-397,WO-10368,2023-02-14 16:43:39.146309815,OP008,17,17,0,OK,None,Pass,
INSP-398,WO-10369,2023-02-14 19:21:31.003078886,OP004,7,7,0,No Defect,None,Pass,Fish sense kind spring throughout interview trade knowledge.
INSP-399,WO-10370,2023-02-14 11:44:03.964111210,OP020,19,19,0,,None,Pass,Season listen else easy.
INSP-400,WO-10371,2023-02-14 17:35:47.238430225,OP002,25,25,0,Pass,None,Pass,
INSP-401,WO-10372,2023-02-14 08:04:27.713306569,OP010,16,16,0,OK,None,Pass,
INSP-402,WO-10373,2023-02-14 12:15:02.515674864,OP005,23,22,1,Gas Pocket,Porosity,Rework,
INSP-403,WO-10374,2023-02-14 12:15:06.170965027,OP005,25,25,0,No Defect,None,Pass,She miss phone ever back.
INSP-404,WO-10375,2023-02-14 11:23:45.601637624,OP005,15,14,1,weld def.,Weld Defect,Rework,
INSP-405,WO-10376,2023-02-14 20:27:32.497816816,OP013,15,10,5,angle err,Bend Angle,Rework,
INSP-406,WO-10377,2023-02-15 17:55:46.069515005,OP019,9,9,0,None,None,Pass,
INSP-407,WO-10378,2023-02-15 12:14:28.834729394,OP012,17,16,1,Weld Reject,Weld Defect,Scrap,
INSP-408,WO-10379,2023-02-15 17:19:00.218231100,OP009,23,23,0,Pass,None,Pass,
INSP-409,WO-10380,2023-02-15 18:18:02.524972227,OP016,24,24,0,Pass,None,Pass,
INSP-410,WO-10381,2023-02-15 18:36:04.108258925,OP001,16,15,1,Weld Defect,Weld Defect,Use-As-Is,Doctor from throw ball character.
INSP-411,WO-10382,2023-02-15 09:28:30.348674040,OP005,16,15,1,Scr,Surface Scratch,Scrap,
INSP-412,WO-10383,2023-02-15 10:30:19.053211035,OP006,23,19,4,Surface Scratch,Surface Scratch,Scrap,
INSP-413,WO-10384,2023-02-15 18:29:58.860699813,OP001,12,11,1,Scratch,Surface Scratch,Rework,Really relationship ask imagine my indeed.
INSP-414,WO-10385,2023-02-15 15:30:30.448551257,OP004,7,5,2,Dimension Error,Dimensional,Scrap,Strategy hope show watch affect.
INSP-415,WO-10385,2023-02-15 15:56:30.448551257,OP004,7,7,0,Dimension Error,Dimensional,Scrap,Strategy hope show watch affect.
INSP-416,WO-10386,2023-02-15 07:53:51.864837976,OP010,8,8,0,none,None,Pass,
INSP-417,WO-10387,2023-02-15 11:04:06.856185771,OP005,10,10,0,NONE,None,Pass,
INSP-418,WO-10387,2023-02-15 11:47:06.856185771,OP005,10,10,0,NONE,None,Pass,
INSP-419,WO-10388,2023-02-15 11:27:34.896621122,OP014,25,24,1,Sharp Edge,Burr,Rework,
INSP-420,WO-10389,2023-02-15 10:37:09.619474076,OP013,24,18,6,burr,Burr,Use-As-Is,
INSP-421,WO-10390,2023-02-16 17:00:44.829199167,OP020,12,10,2,Welding Issue,Weld Defect,Rework,
INSP-422,WO-10391,2023-02-16 12:40:55.852091927,OP010,8,8,0,No Defect,None,Pass,
INSP-423,WO-10392,2023-02-16 11:18:55.066983896,OP002,25,25,0,No Defect,None,Pass,
INSP-424,WO-10393,2023-02-16 11:02:21.662243831,OP001,23,22,1,Dim,Dimensional,Use-As-Is,Herself accept goal send table well industry.
INSP-425,WO-10394,2023-02-16 17:54:39.681898139,OP016,5,4,1,Gas Pocket,Porosity,Scrap,
INSP-426,WO-10394,2023-02-16 18:09:39.681898139,OP016,5,5,0,Gas Pocket,Porosity,Scrap,
INSP-427,WO-10395,2023-02-16 09:53:27.195386939,OP017,25,23,2,surface scr,Surface Scratch,Scrap,
INSP-428,WO-10396,2023-02-16 19:34:19.962301801,OP010,22,21,1,Dimensional,Dimensional,Rework,Son today major event magazine home protect.
INSP-429,WO-10397,2023-02-16 19:13:49.520800809,OP003,9,9,0,OK,None,Pass,
INSP-430,WO-10398,2023-02-17 17:06:38.076293174,OP014,6,5,1,Burr,Burr,Rework,
INSP-431,WO-10399,2023-02-17 11:33:58.662519793,OP005,24,23,1,Dimentional,Dimensional,Scrap,
INSP-432,WO-10400,2023-02-17 17:59:39.010047647,OP009,5,5,0,none,None,Pass,
INSP-433,WO-10401,2023-02-17 18:27:53.560568391,OP001,13,10,3,weld defect,Weld Defect,Rework,
INSP-434,WO-10401,2023-02-17 19:05:53.560568391,OP001,13,10,3,weld defect,Weld Defect,Rework,
INSP-435,WO-10402,2023-02-17 18:11:57.590616749,OP002,14,14,0,PASS,None,Pass,
INSP-436,WO-10403,2023-02-17 20:27:47.929042779,OP004,5,4,1,BEND,Bend Angle,Rework,Right subject try wonder move trade.
INSP-437,WO-10404,2023-02-17 07:54:19.066783202,OP012,13,13,0,,None,Pass,
INSP-438,WO-10405,2023-02-20 16:52:32.889898392,OP014,23,16,7,Wrong Material,Incorrect Material,Scrap,
INSP-439,WO-10406,2023-02-20 17:04:14.378919759,OP012,16,16,0,NONE,None,Pass,
INSP-440,WO-10407,2023-02-20 08:52:25.378474411,OP002,10,10,0,,None,Pass,North agree poor career left anyone here deep.
INSP-441,WO-10408,2023-02-20 20:35:06.513369033,OP018,12,11,1,surface scratch,Surface Scratch,Scrap,Front they everything week instead strong.
INSP-442,WO-10409,2023-02-20 08:29:03.330777742,OP015,20,20,0,Pass,None,Pass,
INSP-443,WO-10410,2023-02-20 19:59:36.334859798,OP018,21,21,0,No Defect,None,Pass,Affect much yourself glass practice sit prepare.
INSP-444,WO-10411,2023-02-20 09:58:13.032239169,OP001,10,9,1,weld defect,Weld Defect,Scrap,
INSP-445,WO-10412,2023-02-20 15:48:03.974113495,OP008,13,10,3,dimensional,Dimensional,Rework,Wear current after.
INSP-446,WO-10413,2023-02-20 15:56:07.031541401,OP017,18,16,2,dimensional,Dimensional,Rework,
INSP-447,WO-10414,2023-02-20 16:14:55.419163767,OP005,13,13,0,,None,Pass,Draw list boy way.
INSP-448,WO-10415,2023-02-20 19:50:20.336050670,OP009,10,9,1,Sharp Burr,Burr,Scrap,
INSP-449,WO-10416,2023-02-20 17:31:52.535052110,OP003,6,5,1,DIMENSIONAL,Dimensional,Scrap,
INSP-450,WO-10417,2023-02-20 08:50:31.655551663,OP011,8,8,0,,None,Pass,Record short cold parent security boy standard.
INSP-451,WO-10418,2023-02-21 12:16:59.455329207,OP015,7,7,0,OK,None,Pass,
INSP-452,WO-10419,2023-02-21 12:32:03.069855824,OP020,7,7,0,None,None,Pass,Blue agent find quality when.
INSP-453,WO-10420,2023-02-21 19:29:00.749852218,OP013,16,15,1,weld def.,Weld Defect,Scrap,
INSP-454,WO-10421,2023-02-21 16:28:56.657266792,OP015,7,7,0,No Defect,None,Pass,Walk cup option store drug recent.
INSP-455,WO-10422,2023-02-21 10:35:19.717832987,OP002,21,21,0,No Defect,None,Pass,Sure outside building worker site.
INSP-456,WO-10423,2023-02-21 17:59:30.283849819,OP003,14,14,0,OK,None,Pass,
INSP-457,WO-10423,2023-02-21 18:05:30.283849819,OP003,14,13,1,OK,None,Pass,
INSP-458,WO-10424,2023-02-21 12:33:30.638377714,OP011,22,22,0,NONE,None,Pass,Mouth product attention positive actually information.
INSP-459,WO-10425,2023-02-21 11:07:56.924036868,OP013,22,21,1,Weld,Weld Defect,Scrap,
INSP-460,WO-10426,2023-02-21 08:57:58.400916714,OP009,9,9,0,PASS,None,Pass,
INSP-461,WO-10426,2023-02-21 09:38:58.400916714,OP009,9,9,0,PASS,None,Pass,
INSP-462,WO-10427,2023-02-21 10:03:42.044081943,OP016,14,13,1,Dimensional,Dimensional,Scrap,
INSP-463,WO-10428,2023-02-21 11:46:30.970915342,OP008,13,13,0,None,None,Pass,
INSP-464,WO-10429,2023-02-21 18:02:57.616179368,OP016,7,7,0,Pass,None,Pass,
INSP-465,WO-10430,2023-02-21 17:45:51.776648022,OP011,22,22,0,No Defect,None,Pass,Black whether player stock religious itself safe.
INSP-466,WO-10431,2023-02-21 18:38:20.192913880,OP012,15,14,1,Sharp Burr,Burr,Rework,
INSP-467,WO-10432,2023-02-21 16:23:55.284274825,OP018,7,7,0,None,None,Pass,
INSP-468,WO-10433,2023-02-22 17:59:26.212159643,OP013,19,19,0,Pass,None,Pass,
INSP-469,WO-10434,2023-02-22 17:10:54.134908116,OP011,14,14,0,Pass,None,Pass,
INSP-470,WO-10434,2023-02-22 17:34:54.134908116,OP011,14,14,0,Pass,None,Pass,
INSP-471,WO-10435,2023-02-22 11:28:10.425085887,OP007,11,11,0,PASS,None,Pass,
INSP-472,WO-10436,2023-02-22 15:35:15.012607441,OP020,5,5,0,No Defect,None,Pass,Pattern try simple let stay.
INSP-473,WO-10437,2023-02-22 11:44:48.983236131,OP011,25,21,4,Scr,Surface Scratch,Scrap,
INSP-474,WO-10438,2023-02-22 09:07:04.806598089,OP005,11,11,0,NONE,None,Pass,
INSP-475,WO-10439,2023-02-22 12:54:21.051754467,OP013,20,20,0,NONE,None,Pass,
INSP-476,WO-10440,2023-02-22 19:27:28.942876395,OP014,19,19,0,PASS,None,Pass,
INSP-477,WO-10441,2023-02-22 19:53:15.678452339,OP012,5,3,2,Wrong Material,Incorrect Material,Rework,
INSP-478,WO-10442,2023-02-23 19:30:10.718568516,OP006,20,20,0,None,None,Pass,
INSP-479,WO-10443,2023-02-23 19:30:27.386714871,OP002,9,8,1,BURR,Burr,Rework,
INSP-480,WO-10444,2023-02-23 11:14:41.913987149,OP005,24,23,1,bend angle,Bend Angle,Rework,
INSP-481,WO-10445,2023-02-23 19:40:02.188105001,OP011,7,4,3,Angle Error,Bend Angle,Scrap,Environmental system store beautiful think during let particular.
INSP-482,WO-10446,2023-02-23 20:22:29.724098668,OP002,24,19,5,Angle Error,Bend Angle,Scrap,
INSP-483,WO-10447,2023-02-23 19:32:04.684665017,OP013,11,10,1,Porosity,Porosity,Rework,
INSP-484,WO-10448,2023-02-23 20:20:43.545405656,OP015,10,10,0,NONE,None,Pass,
INSP-485,WO-10448,2023-02-23 20:23:43.545405656,OP015,10,10,0,NONE,None,Pass,
INSP-486,WO-10449,2023-02-23 13:13:56.926529232,OP006,15,15,0,,None,Pass,From management foot maintain great election.
INSP-487,WO-10449,2023-02-23 13:20:56.926529232,OP006,15,15,0,,None,Pass,From management foot maintain great election.
INSP-488,WO-10450,2023-02-23 20:50:10.263996871,OP014,13,12,1,Bend,Bend Angle,Scrap,
INSP-489,WO-10451,2023-02-23 16:00:20.376537768,OP007,14,14,0,,None,Pass,
INSP-490,WO-10452,2023-02-23 18:23:05.578891858,OP010,16,16,0,OK,None,Pass,
INSP-491,WO-10452,2023-02-23 19:01:05.578891858,OP010,16,16,0,OK,None,Pass,
INSP-492,WO-10453,2023-02-23 05:44:42.978597621,OP010,15,12,3,Dimension Error,Dimensional,Rework,
INSP-493,WO-10454,2023-02-23 08:11:56.918222253,OP010,15,15,0,NONE,None,Pass,
INSP-494,WO-10455,2023-02-23 09:47:09.300137783,OP009,17,10,7,Dimensional,Dimensional,Rework,
INSP-495,WO-10456,2023-02-23 16:51:59.412031056,OP002,17,17,0,OK,None,Pass,
INSP-496,WO-10457,2023-02-24 09:40:20.794724215,OP004,20,18,2,Dimensional,Dimensional,Rework,
INSP-497,WO-10458,2023-02-24 19:12:14.601555716,OP002,22,22,0,,None,Pass,
