scrap_id,work_order_id,inspection_id,scrap_date,machine_id,operator_id,shift_code,material_type,lot_id,defect_code_clean,quantity_scrapped,quantity_reworked,scrap_reason_raw,scrap_reason_clean,material_cost_per_unit,labor_cost_per_unit,total_scrap_cost
SCRAP-136,WO-10146,INSP-163,2023-01-18 11:20:19.128108408,M06,OP017,Shift A,Aluminum 5052,LOT-1005,Weld Defect,0,2,Operator Error,OPERATOR_ERROR,10.79,46.92,0.0
SCRAP-137,WO-10147,INSP-164,2023-01-18 11:45:56.986212667,M03,OP004,Shift A,Stainless 304,LOT-1009,Dimensional,10,3,Setup,SETUP_ERROR,3.05,37.43,404.8
SCRAP-138,WO-10148,INSP-165,2023-01-18 18:28:14.233243261,M05,OP012,Shift B,Aluminum 5052,LOT-1005,Porosity,1,3,Operator Error,OPERATOR_ERROR,2.99,15.68,18.67
SCRAP-139,WO-10149,INSP-166,2023-01-18 16:34:47.283824223,M06,OP014,Shift B,Aluminum 5052,LOT-1005,Porosity,6,11,OPERATOR_ERROR,OPERATOR_ERROR,13.87,11.96,154.98
SCRAP-140,WO-10150,INSP-167,2023-01-18 18:26:54.860098127,M04,OP008,Shift B,"1/4"" Plate",LOT-1002,Bend Angle,26,3,setup err,SETUP_ERROR,13.58,11.95,663.78
SCRAP-141,WO-10151,INSP-168,2023-01-18 19:06:58.293111932,M05,OP010,Shift B,"1/4"" Plate",LOT-1002,Porosity,16,9,Op Error,OPERATOR_ERROR,1.4,20.64,352.64
SCRAP-142,WO-10152,INSP-169,2023-01-18 10:11:11.800258789,M06,OP004,Shift A,Aluminum 5052,LOT-1005,Porosity,3,2,Operator,OPERATOR_ERROR,2.11,56.76,176.61
SCRAP-143,WO-10153,INSP-170,2023-01-19 15:18:47.467727992,M01,OP016,Shift B,Aluminum 5052,LOT-1005,Incorrect Material,6,2,Material Defect,MATERIAL_DEFECT,10.0,36.74,280.44
SCRAP-144,WO-10154,INSP-171,2023-01-19 09:00:16.611183928,M03,OP005,Shift A,Stainless 304,LOT-1007,Dimensional,22,1,OPERATOR_ERROR,OPERATOR_ERROR,3.05,21.71,544.72
SCRAP-145,WO-10155,INSP-172,2023-01-19 09:23:12.553022806,M01,OP018,Shift A,Aluminum 5052,LOT-1005,Surface Scratch,6,3,equipment failure,MACHINE_ISSUE,8.65,37.79,278.64
SCRAP-146,WO-10156,INSP-173,2023-01-19 10:47:11.650728984,M01,OP004,Shift A,Aluminum 5052,LOT-1005,Dimensional,7,3,machine issue,MACHINE_ISSUE,17.47,21.35,271.74
SCRAP-147,WO-10157,INSP-174,2023-01-19 10:16:13.569810679,M06,OP020,,16ga Steel,LOT-1001,Surface Scratch,13,3,Material Defect,MATERIAL_DEFECT,12.48,38.53,663.13
SCRAP-148,WO-10158,INSP-175,2023-01-19 09:18:14.082817222,M06,OP015,Shift A,16ga Steel,LOT-1001,Porosity,2,3,bad material,MATERIAL_DEFECT,6.01,9.47,30.96
SCRAP-149,WO-10159,INSP-176,2023-01-19 18:07:41.223409632,M05,OP014,Shift B,Aluminum 5052,LOT-1005,Weld Defect,13,6,Op Error,OPERATOR_ERROR,1.24,29.78,403.26
SCRAP-150,WO-10160,INSP-177,2023-01-19 09:12:32.396336098,M04,OP020,Shift A,"1/4"" Plate",LOT-1014,Bend Angle,4,1,OPERATOR_ERROR,OPERATOR_ERROR,6.19,20.55,106.96
SCRAP-151,WO-10161,INSP-178,2023-01-19 18:21:24.695805281,M05,OP003,Shift B,"3/8"" Plate",LOT-1010,Dimensional,16,6,First Article Fail,SETUP_ERROR,12.72,48.33,976.8
SCRAP-152,WO-10162,INSP-179,2023-01-19 08:46:15.973514622,M05,OP017,Shift A,Aluminum 5052,LOT-1005,Surface Scratch,6,7,Machine Issue,MACHINE_ISSUE,4.74,11.31,96.3
SCRAP-153,WO-10163,INSP-180,2023-01-19 18:47:41.000060662,M03,OP003,Shift B,Stainless 304,LOT-1007,Burr,27,32,TBD,UNKNOWN,4.33,8.93,358.02
SCRAP-154,WO-10164,INSP-181,2023-01-19 10:46:03.596807128,M03,OP005,,Stainless 304,LOT-1007,Bend Angle,1,2,setup err,SETUP_ERROR,4.32,55.67,59.99
SCRAP-155,WO-10165,INSP-182,2023-01-19 12:15:30.520936796,M05,OP020,Shift A,14ga Steel,LOT-1003,Surface Scratch,5,3,machine issue,MACHINE_ISSUE,8.59,56.85,327.2
SCRAP-156,WO-10166,INSP-183,2023-01-20 17:29:38.474366044,M07,OP008,Shift B,"3/8"" Plate",LOT-1004,Bend Angle,15,4,equipment failure,MACHINE_ISSUE,3.33,53.92,858.75
SCRAP-157,WO-10166,INSP-184,2023-01-20 17:59:38.474366044,M07,OP008,Shift B,"3/8"" Plate",LOT-1004,Bend Angle,16,3,equipment failure,MACHINE_ISSUE,0.79,57.91,939.2
SCRAP-158,WO-10167,INSP-185,2023-01-20 18:52:38.847582427,M05,OP010,Shift B,12ga Steel,LOT-1000,Porosity,9,2,op err,OPERATOR_ERROR,0.45,47.06,427.59
SCRAP-159,WO-10168,INSP-186,2023-01-20 17:57:46.346782902,M07,OP003,Shift B,"3/8"" Plate",LOT-1008,Surface Scratch,7,3,Op Error,OPERATOR_ERROR,6.51,30.88,261.73
SCRAP-160,WO-10169,INSP-187,2023-01-20 11:52:42.751694051,M07,OP015,Shift A,"3/8"" Plate",LOT-1004,Dimensional,7,4,OPERATOR_ERROR,OPERATOR_ERROR,3.26,39.91,302.19
SCRAP-161,WO-10171,INSP-189,2023-01-20 20:02:33.593497799,M05,OP014,Shift B,12ga Steel,LOT-1000,Dimensional,1,3,Machine Issue,MACHINE_ISSUE,2.45,22.66,25.11
SCRAP-162,WO-10172,INSP-190,2023-01-20 15:56:40.259350604,M02,OP003,Shift B,12ga Steel,LOT-1012,Surface Scratch,8,1,bad material,MATERIAL_DEFECT,3.99,20.85,198.72
SCRAP-163,WO-10172,INSP-191,2023-01-20 16:04:40.259350604,M02,OP003,Shift B,12ga Steel,LOT-1012,Surface Scratch,3,6,Operator,OPERATOR_ERROR,0.81,18.88,59.07
SCRAP-164,WO-10173,INSP-192,2023-01-20 10:27:26.032848623,M02,OP009,Shift A,12ga Steel,LOT-1012,Dimensional,19,6,equipment failure,MACHINE_ISSUE,3.05,59.35,1185.6
SCRAP-165,WO-10174,INSP-193,2023-01-20 11:46:04.099381951,M05,OP015,Shift A,12ga Steel,LOT-1012,Weld Defect,9,3,material defect,MATERIAL_DEFECT,0.63,33.51,307.26
SCRAP-166,WO-10175,INSP-194,2023-01-20 18:20:56.019098845,M06,OP016,Shift B,Aluminum 5052,LOT-1005,Weld Defect,9,4,Mach Issue,MACHINE_ISSUE,14.81,16.2,279.09
SCRAP-167,WO-10176,INSP-195,2023-01-20 19:31:28.836962156,M07,OP008,Shift B,16ga Steel,LOT-1013,Dimensional,13,1,equipment failure,MACHINE_ISSUE,8.65,11.68,264.29
SCRAP-168,WO-10178,INSP-197,2023-01-20 19:57:15.555574759,M02,OP014,Shift B,Stainless 304,LOT-1007,Surface Scratch,1,2,machine issue,MACHINE_ISSUE,3.76,22.09,25.85
SCRAP-169,WO-10179,INSP-198,2023-01-23 11:01:36.314354442,M06,OP018,Shift A,Aluminum 5052,LOT-1005,Porosity,17,10,OPERATOR_ERROR,OPERATOR_ERROR,18.97,55.21,1261.06
SCRAP-170,WO-10180,INSP-199,2023-01-23 18:01:02.554240618,M05,OP007,Shift B,14ga Steel,LOT-1003,Porosity,13,12,Incoming Defect,MATERIAL_DEFECT,2.47,56.3,764.01
SCRAP-171,WO-10181,INSP-200,2023-01-23 19:13:29.363085565,M02,OP010,Shift B,Stainless 304,LOT-1007,Burr,10,11,equipment failure,MACHINE_ISSUE,4.37,58.91,632.8
SCRAP-172,WO-10182,INSP-201,2023-01-23 10:32:29.686039683,M03,OP013,Shift A,Stainless 304,LOT-1009,Bend Angle,14,3,Operator Error,OPERATOR_ERROR,2.29,37.97,563.64
SCRAP-173,WO-10183,INSP-202,2023-01-23 10:23:23.857605680,M02,OP019,Shift A,Stainless 304,LOT-1007,Incorrect Material,3,3,drawing error,DESIGN_ISSUE,1.66,48.45,150.33
SCRAP-174,WO-10184,INSP-203,2023-01-23 09:03:25.240589510,M06,OP009,Shift A,Stainless 304,LOT-1009,Dimensional,26,4,bad material,MATERIAL_DEFECT,0.62,44.93,1184.3
SCRAP-175,WO-10185,INSP-204,2023-01-23 17:16:38.606201959,M01,OP007,Shift B,12ga Steel,LOT-1000,Burr,16,8,,UNKNOWN,2.87,13.17,256.64
SCRAP-176,WO-10186,INSP-205,2023-01-23 08:11:16.405031123,M01,OP017,Shift A,Aluminum 5052,LOT-1005,Incorrect Material,18,1,Material Defect,MATERIAL_DEFECT,14.86,25.75,730.98
SCRAP-177,WO-10187,INSP-206,2023-01-23 12:42:52.838645335,M01,OP013,Shift A,Aluminum 5052,LOT-1005,Dimensional,19,3,Not Recorded,UNKNOWN,5.47,26.06,599.07
SCRAP-178,WO-10188,INSP-207,2023-01-23 19:14:18.322260579,M05,OP008,Shift B,"3/8"" Plate",LOT-1008,Porosity,7,2,operator error,OPERATOR_ERROR,6.41,43.79,351.4
SCRAP-179,WO-10189,INSP-208,2023-01-23 20:22:22.110014348,M03,OP016,,14ga Steel,LOT-1006,Bend Angle,4,7,UNKNOWN,UNKNOWN,9.63,40.86,201.96
SCRAP-180,WO-10190,INSP-209,2023-01-23 07:25:59.137401236,M02,OP005,Shift A,"1/4"" Plate",LOT-1014,Incorrect Material,4,6,material defect,MATERIAL_DEFECT,18.0,23.26,165.04
SCRAP-181,WO-10191,INSP-210,2023-01-24 18:17:49.076236364,M03,OP010,Shift B,Stainless 304,LOT-1009,Burr,21,28,Operator,OPERATOR_ERROR,8.69,5.84,305.13
SCRAP-182,WO-10192,INSP-211,2023-01-24 08:42:36.495133559,M06,OP013,Shift A,16ga Steel,LOT-1013,Weld Defect,18,1,Mach Issue,MACHINE_ISSUE,2.5,30.82,599.76
SCRAP-183,WO-10194,INSP-213,2023-01-24 10:49:39.743441049,M04,OP020,Shift A,"1/4"" Plate",LOT-1014,Bend Angle,9,7,First Article Fail,SETUP_ERROR,8.09,9.42,157.59
SCRAP-184,WO-10195,INSP-214,2023-01-24 19:18:42.470369235,M06,OP001,Shift B,Aluminum 5052,LOT-1005,Weld Defect,11,3,setup err,SETUP_ERROR,8.0,22.42,334.62
SCRAP-185,WO-10196,INSP-215,2023-01-24 17:24:26.036166308,M07,OP008,Shift B,16ga Steel,LOT-1001,Dimensional,2,1,print error,DESIGN_ISSUE,1.86,8.76,21.24
SCRAP-186,WO-10197,INSP-216,2023-01-24 17:06:11.784970724,M06,OP001,Shift B,"3/8"" Plate",LOT-1010,Dimensional,4,8,Unknown,UNKNOWN,10.44,28.87,157.24
SCRAP-187,WO-10197,INSP-217,2023-01-24 17:49:11.784970724,M06,OP001,Shift B,"3/8"" Plate",LOT-1010,Dimensional,4,8,MACHINE_ISSUE,MACHINE_ISSUE,9.77,54.69,257.84
SCRAP-188,WO-10198,INSP-218,2023-01-24 09:44:09.363195930,M01,OP019,Shift A,16ga Steel,LOT-1018,Surface Scratch,6,3,bad material,MATERIAL_DEFECT,9.49,13.01,135.0
SCRAP-189,WO-10199,INSP-219,2023-01-24 10:39:28.151544429,M03,OP013,Shift A,Stainless 304,LOT-1007,Dimensional,11,4,setup err,SETUP_ERROR,1.2,14.63,174.13
SCRAP-190,WO-10202,INSP-222,2023-01-25 20:03:17.443747390,M04,OP016,Shift B,12ga Steel,LOT-1019,Dimensional,2,4,setup err,SETUP_ERROR,5.68,55.21,121.78
SCRAP-191,WO-10203,INSP-223,2023-01-25 18:52:11.307484916,M04,OP008,Shift B,12ga Steel,LOT-1012,Burr,16,2,machine issue,MACHINE_ISSUE,2.76,41.68,711.04
SCRAP-192,WO-10204,INSP-224,2023-01-25 16:51:55.126185447,M01,OP011,Shift B,16ga Steel,LOT-1018,Burr,6,4,,UNKNOWN,16.0,13.69,178.14
SCRAP-193,WO-10205,INSP-225,2023-01-25 19:22:44.792438720,M05,OP001,Shift B,12ga Steel,LOT-1000,Weld Defect,5,2,See Notes,UNKNOWN,1.89,57.91,299.0
SCRAP-194,WO-10206,INSP-226,2023-01-25 15:36:54.761549162,M06,OP003,Shift B,16ga Steel,LOT-1001,Dimensional,11,7,Setup Error,SETUP_ERROR,4.82,26.16,340.78
SCRAP-195,WO-10207,INSP-227,2023-01-25 11:26:51.115786467,M04,OP018,Shift A,"3/8"" Plate",LOT-1004,Burr,16,4,MACHINE_ISSUE,MACHINE_ISSUE,2.13,21.27,374.4
SCRAP-196,WO-10209,INSP-229,2023-01-25 17:41:00.091095625,M06,OP010,Shift B,16ga Steel,LOT-1018,Weld Defect,16,7,UNKNOWN,UNKNOWN,15.58,20.1,570.88
SCRAP-197,WO-10210,INSP-230,2023-01-25 09:55:47.296814129,M06,OP020,Shift A,14ga Steel,LOT-1003,Porosity,22,2,Setup Error,SETUP_ERROR,9.1,50.81,1318.02
SCRAP-198,WO-10213,INSP-233,2023-01-25 09:14:07.022152512,M04,OP004,,Stainless 304,LOT-1007,Bend Angle,5,2,First Article Fail,SETUP_ERROR,2.03,40.01,210.2
SCRAP-199,WO-10214,INSP-234,2023-01-25 10:47:23.962955960,M03,OP019,Shift A,Stainless 304,LOT-1007,Bend Angle,0,1,SETUP_ERROR,SETUP_ERROR,4.04,42.45,0.0
SCRAP-200,WO-10215,INSP-235,2023-01-25 10:38:39.209036219,M03,OP019,Shift A,Stainless 304,LOT-1007,Bend Angle,3,2,drawing error,DESIGN_ISSUE,3.45,21.99,76.32
SCRAP-201,WO-10216,INSP-236,2023-01-26 08:55:02.217687132,M05,OP009,Shift A,12ga Steel,LOT-1019,Porosity,0,1,operator error,OPERATOR_ERROR,3.66,55.03,0.0
SCRAP-202,WO-10217,INSP-237,2023-01-26 08:33:24.460296979,M04,OP009,Shift A,"1/4"" Plate",LOT-1002,Bend Angle,12,1,op err,OPERATOR_ERROR,3.53,34.67,458.4
SCRAP-203,WO-10219,INSP-239,2023-01-26 17:24:37.286097107,M01,OP001,,12ga Steel,LOT-1019,Surface Scratch,3,1,material defect,MATERIAL_DEFECT,6.27,14.05,60.96
SCRAP-204,WO-10220,INSP-240,2023-01-26 19:59:25.630626422,M05,OP003,Shift B,12ga Steel,LOT-1019,Dimensional,9,2,See Notes,UNKNOWN,6.68,52.87,535.95
SCRAP-205,WO-10221,INSP-241,2023-01-26 15:40:51.214345834,M07,OP001,Shift B,16ga Steel,LOT-1018,Dimensional,12,2,Not Recorded,UNKNOWN,4.46,58.16,751.44
SCRAP-206,WO-10223,INSP-243,2023-01-26 09:20:01.262037844,M01,OP020,Shift A,16ga Steel,LOT-1018,Dimensional,14,3,UNKNOWN,UNKNOWN,18.73,25.12,613.9
SCRAP-207,WO-10224,INSP-244,2023-01-26 18:47:11.192860785,M05,OP010,Shift B,12ga Steel,LOT-1019,Porosity,10,2,Op Error,OPERATOR_ERROR,3.51,25.27,287.8
SCRAP-208,WO-10225,INSP-245,2023-01-26 16:52:49.249924857,M05,OP012,Shift B,Aluminum 5052,LOT-1005,Weld Defect,10,16,Material Defect,MATERIAL_DEFECT,15.92,56.72,726.4
SCRAP-209,WO-10226,INSP-246,2023-01-26 10:37:55.663558062,M01,OP013,Shift A,16ga Steel,LOT-1018,Surface Scratch,6,5,bad material,MATERIAL_DEFECT,14.75,56.87,429.72
SCRAP-210,WO-10227,INSP-247,2023-01-26 18:25:08.361468177,M01,OP008,Shift B,Aluminum 5052,LOT-1005,Surface Scratch,27,2,Mat Defect,MATERIAL_DEFECT,2.33,50.31,1421.28
SCRAP-211,WO-10228,INSP-248,2023-01-26 10:22:43.161931035,M05,OP018,Shift A,14ga Steel,LOT-1006,Porosity,9,17,material defect,MATERIAL_DEFECT,2.06,7.49,85.95
SCRAP-212,WO-10229,INSP-249,2023-01-26 16:10:30.706110796,M01,OP012,Shift B,16ga Steel,LOT-1013,Burr,22,15,Op Error,OPERATOR_ERROR,3.41,34.57,835.56
SCRAP-213,WO-10230,INSP-250,2023-01-27 17:27:20.008514669,M05,OP010,Shift B,Aluminum 5052,LOT-1017,Porosity,28,18,Incoming Defect,MATERIAL_DEFECT,18.66,57.03,2119.32
SCRAP-214,WO-10232,INSP-252,2023-01-27 19:18:38.977893502,M06,OP007,Shift B,"3/8"" Plate",LOT-1010,Weld Defect,34,5,equipment failure,MACHINE_ISSUE,12.22,41.02,1810.16
SCRAP-215,WO-10233,INSP-253,2023-01-27 19:20:12.065850504,M02,OP014,Shift B,12ga Steel,LOT-1012,Surface Scratch,10,7,material defect,MATERIAL_DEFECT,5.35,6.8,121.5
SCRAP-216,WO-10234,INSP-254,2023-01-27 19:18:05.946071286,M01,OP010,Shift B,Aluminum 5052,LOT-1017,Surface Scratch,10,1,Mat Defect,MATERIAL_DEFECT,6.98,24.95,319.3
SCRAP-217,WO-10235,INSP-255,2023-01-27 19:02:57.714854115,M04,OP010,Shift B,12ga Steel,LOT-1012,Surface Scratch,9,6,Material Defect,MATERIAL_DEFECT,5.48,24.73,271.89
SCRAP-218,WO-10235,INSP-256,2023-01-27 19:32:57.714854115,M04,OP010,Shift B,12ga Steel,LOT-1012,Surface Scratch,6,9,N/A,UNKNOWN,5.33,50.33,333.96
SCRAP-219,WO-10236,INSP-257,2023-01-27 08:30:46.586290847,M07,OP005,,16ga Steel,LOT-1013,Dimensional,17,3,Setup Error,SETUP_ERROR,7.51,6.17,232.56
SCRAP-220,WO-10237,INSP-258,2023-01-27 16:06:27.820222246,M06,OP003,Shift B,16ga Steel,LOT-1018,Porosity,18,3,N/A,UNKNOWN,18.35,16.29,623.52
SCRAP-221,WO-10240,INSP-261,2023-01-27 07:47:09.263672286,M01,OP020,Shift A,Aluminum 5052,LOT-1022,Incorrect Material,19,4,bad material,MATERIAL_DEFECT,5.17,17.81,436.62
SCRAP-222,WO-10241,INSP-262,2023-01-30 20:52:12.368565270,M06,OP016,Shift B,Aluminum 5052,LOT-1017,Weld Defect,4,7,Op Error,OPERATOR_ERROR,21.31,12.96,137.08
SCRAP-223,WO-10242,INSP-263,2023-01-30 12:54:01.843105922,M06,OP005,Shift A,16ga Steel,LOT-1023,Surface Scratch,3,5,Mach Issue,MACHINE_ISSUE,0.81,52.65,160.38
SCRAP-224,WO-10243,INSP-264,2023-01-30 20:02:03.411415437,M01,OP006,Shift B,16ga Steel,LOT-1013,Surface Scratch,4,5,MACHINE_ISSUE,MACHINE_ISSUE,3.45,22.81,105.04
SCRAP-225,WO-10244,INSP-265,2023-01-30 08:35:52.407053143,M06,OP015,Shift A,16ga Steel,LOT-1027,Weld Defect,8,13,operator error,OPERATOR_ERROR,3.57,11.25,118.56
SCRAP-226,WO-10245,INSP-266,2023-01-30 18:29:27.980554172,M06,OP011,Shift B,14ga Steel,LOT-1006,Porosity,27,13,equipment failure,MACHINE_ISSUE,6.5,11.0,472.5
SCRAP-227,WO-10246,INSP-267,2023-01-30 21:01:03.300117536,M01,OP007,Shift B,Aluminum 5052,LOT-1022,Surface Scratch,13,7,operator error,OPERATOR_ERROR,4.99,52.68,749.71
SCRAP-228,WO-10247,INSP-268,2023-01-30 09:09:31.522603004,M02,OP013,Shift A,16ga Steel,LOT-1013,Incorrect Material,17,2,material defect,MATERIAL_DEFECT,1.11,59.92,1037.51
SCRAP-229,WO-10247,INSP-269,2023-01-30 09:18:31.522603004,M02,OP013,Shift A,16ga Steel,LOT-1013,Incorrect Material,7,12,MATERIAL_DEFECT,MATERIAL_DEFECT,6.3,55.03,429.31
SCRAP-230,WO-10248,INSP-270,2023-01-30 11:27:14.392642235,M02,OP013,Shift A,"1/4"" Plate",LOT-1002,Surface Scratch,3,1,bad material,MATERIAL_DEFECT,3.82,11.94,47.28
SCRAP-231,WO-10249,INSP-271,2023-01-30 09:09:09.883335152,M07,OP020,Shift A,"3/8"" Plate",LOT-1008,Dimensional,19,9,setup err,SETUP_ERROR,3.1,59.7,1193.2
SCRAP-232,WO-10250,INSP-272,2023-01-30 18:52:07.414845444,M04,OP014,Shift B,"1/4"" Plate",LOT-1002,Dimensional,9,13,First Article Fail,SETUP_ERROR,8.83,48.62,517.05
SCRAP-233,WO-10251,INSP-273,2023-01-30 09:44:37.317235443,M02,OP017,Shift A,"1/4"" Plate",LOT-1014,Surface Scratch,3,4,machine issue,MACHINE_ISSUE,14.57,44.65,177.66
SCRAP-234,WO-10252,INSP-274,2023-01-30 18:48:53.894563821,M07,OP012,Shift B,"3/8"" Plate",LOT-1010,Burr,10,8,First Article Fail,SETUP_ERROR,6.17,50.51,566.8
SCRAP-235,WO-10253,INSP-275,2023-01-30 18:12:48.080735331,M06,OP010,,Stainless 304,LOT-1015,Weld Defect,14,11,Operator Error,OPERATOR_ERROR,11.37,41.58,741.3
SCRAP-236,WO-10253,INSP-276,2023-01-30 18:43:48.080735331,M06,OP010,,Stainless 304,LOT-1015,Weld Defect,10,15,machine issue,MACHINE_ISSUE,12.47,10.02,224.9
SCRAP-237,WO-10254,INSP-277,2023-01-30 07:36:52.681417870,M03,OP019,Shift A,Stainless 304,LOT-1009,Bend Angle,18,8,op err,OPERATOR_ERROR,7.16,49.65,1022.58
SCRAP-238,WO-10255,INSP-278,2023-01-31 17:32:06.848766094,M05,OP010,Shift B,"3/8"" Plate",LOT-1008,Dimensional,16,11,Not Recorded,UNKNOWN,4.97,41.85,749.12
SCRAP-239,WO-10257,INSP-280,2023-01-31 18:21:25.457647592,M02,OP003,Shift B,12ga Steel,LOT-1012,Incorrect Material,11,4,print error,DESIGN_ISSUE,4.14,58.26,686.4
SCRAP-240,WO-10258,INSP-281,2023-01-31 09:55:47.249140612,M07,OP002,,16ga Steel,LOT-1018,Dimensional,0,1,Operator,OPERATOR_ERROR,12.34,13.51,0.0
SCRAP-241,WO-10259,INSP-282,2023-01-31 17:33:00.014492205,M02,OP006,Shift B,16ga Steel,LOT-1023,Dimensional,14,3,op err,OPERATOR_ERROR,4.19,25.22,411.74
SCRAP-242,WO-10260,INSP-283,2023-01-31 10:54:40.936854094,M05,OP004,Shift A,"3/8"" Plate",LOT-1004,Dimensional,5,1,bad material,MATERIAL_DEFECT,2.48,35.85,191.65
SCRAP-243,WO-10260,INSP-284,2023-01-31 11:09:40.936854094,M05,OP004,Shift A,"3/8"" Plate",LOT-1004,Dimensional,7,1,First Article Fail,SETUP_ERROR,3.55,6.44,69.93
SCRAP-244,WO-10261,INSP-285,2023-01-31 18:18:24.115327051,M06,OP007,Shift B,14ga Steel,LOT-1003,Porosity,19,16,Op Error,OPERATOR_ERROR,2.77,43.65,881.98
SCRAP-245,WO-10263,INSP-287,2023-01-31 11:07:30.583226479,M06,OP019,Shift A,16ga Steel,LOT-1027,Dimensional,24,8,MACHINE_ISSUE,MACHINE_ISSUE,1.82,12.88,352.8
SCRAP-246,WO-10264,INSP-288,2023-01-31 10:21:15.441265734,M02,OP018,Shift A,16ga Steel,LOT-1013,Surface Scratch,2,1,Material Defect,MATERIAL_DEFECT,7.92,6.69,29.22
SCRAP-247,WO-10266,INSP-290,2023-01-31 18:09:54.705045894,M04,OP014,Shift B,"1/4"" Plate",LOT-1014,Dimensional,1,2,Mach Issue,MACHINE_ISSUE,9.07,13.66,22.73
SCRAP-248,WO-10267,INSP-291,2023-01-31 19:40:19.323102612,M05,OP003,Shift B,12ga Steel,LOT-1000,Porosity,4,8,Machine Issue,MACHINE_ISSUE,3.28,9.67,51.8
SCRAP-249,WO-10268,INSP-292,2023-01-31 18:22:05.867386849,M06,OP011,Shift B,"3/8"" Plate",LOT-1008,Porosity,6,4,machine issue,MACHINE_ISSUE,0.92,9.49,62.46
SCRAP-250,WO-10269,INSP-293,2023-01-31 10:57:37.295688824,M05,OP004,Shift A,16ga Steel,LOT-1023,Weld Defect,21,4,MATERIAL_DEFECT,MATERIAL_DEFECT,2.33,20.02,469.35
SCRAP-251,WO-10269,INSP-294,2023-01-31 11:03:37.295688824,M05,OP004,Shift A,16ga Steel,LOT-1023,Weld Defect,19,8,op err,OPERATOR_ERROR,0.81,42.3,819.09
SCRAP-252,WO-10271,INSP-296,2023-02-01 15:54:40.522430982,M06,OP012,Shift B,"3/8"" Plate",LOT-1004,Surface Scratch,11,4,MACHINE_ISSUE,MACHINE_ISSUE,0.56,26.74,300.3
SCRAP-253,WO-10272,INSP-297,2023-02-01 10:24:50.163143003,M05,OP019,Shift A,16ga Steel,LOT-1018,Weld Defect,22,5,Op Error,OPERATOR_ERROR,21.75,47.2,1516.9
SCRAP-254,WO-10273,INSP-298,2023-02-01 10:22:49.265883843,M06,OP015,Shift A,14ga Steel,LOT-1011,Dimensional,12,15,machine issue,MACHINE_ISSUE,0.91,46.09,564.0
SCRAP-255,WO-10274,INSP-299,2023-02-01 10:35:52.900584922,M04,OP009,Shift A,"1/4"" Plate",LOT-1021,Dimensional,20,6,set up error,SETUP_ERROR,5.37,35.73,822.0
SCRAP-256,WO-10275,INSP-300,2023-02-01 09:17:09.064844983,M06,OP019,Shift A,Aluminum 5052,LOT-1022,Porosity,8,16,OPERATOR_ERROR,OPERATOR_ERROR,5.45,7.33,102.24
SCRAP-257,WO-10276,INSP-301,2023-02-01 16:09:28.693473685,M02,OP007,Shift B,12ga Steel,LOT-1012,Dimensional,3,1,design issue,DESIGN_ISSUE,3.37,36.54,119.73
SCRAP-258,WO-10278,INSP-303,2023-02-01 20:24:51.533755847,M05,OP003,Shift B,12ga Steel,LOT-1019,Weld Defect,5,7,op err,OPERATOR_ERROR,8.71,58.14,334.25
SCRAP-259,WO-10278,INSP-304,2023-02-01 20:35:51.533755847,M05,OP003,Shift B,12ga Steel,LOT-1019,Weld Defect,8,6,MATERIAL_DEFECT,MATERIAL_DEFECT,13.97,24.9,310.96
SCRAP-260,WO-10279,INSP-305,2023-02-01 08:58:19.291926390,M02,OP017,Shift A,"1/4"" Plate",LOT-1021,Dimensional,5,4,Mat Defect,MATERIAL_DEFECT,11.85,33.82,228.35
SCRAP-261,WO-10280,INSP-306,2023-02-01 15:12:30.963591162,M06,OP010,Shift B,Stainless 304,LOT-1009,Porosity,5,9,Machine,MACHINE_ISSUE,2.56,47.85,252.05
SCRAP-262,WO-10281,INSP-307,2023-02-02 19:33:38.328529180,M06,OP010,Shift B,16ga Steel,LOT-1027,Dimensional,4,3,human error,OPERATOR_ERROR,4.23,54.83,236.24
SCRAP-263,WO-10282,INSP-308,2023-02-02 17:44:10.660734161,M06,OP007,Shift B,Stainless 304,LOT-1007,Weld Defect,5,9,TBD,UNKNOWN,3.45,13.12,82.85
SCRAP-264,WO-10283,INSP-309,2023-02-02 19:34:34.605675156,M07,OP012,,16ga Steel,LOT-1001,Burr,0,1,Material Defect,MATERIAL_DEFECT,12.14,46.81,0.0
SCRAP-265,WO-10284,INSP-310,2023-02-02 10:46:46.091430309,M05,OP017,Shift A,"3/8"" Plate",LOT-1008,Porosity,25,11,See Notes,UNKNOWN,5.49,30.52,900.25
SCRAP-266,WO-10285,INSP-311,2023-02-02 10:29:36.178807394,M06,OP018,,"3/8"" Plate",LOT-1010,Weld Defect,16,1,Mach Issue,MACHINE_ISSUE,12.18,40.36,840.64
SCRAP-267,WO-10286,INSP-312,2023-02-02 18:26:47.745644110,M07,OP012,Shift B,Stainless 304,LOT-1007,Bend Angle,2,5,setup err,SETUP_ERROR,3.36,13.3,33.32
SCRAP-268,WO-10287,INSP-313,2023-02-02 09:26:55.961469635,M05,OP020,Shift A,12ga Steel,LOT-1000,Weld Defect,8,7,MACHINE_ISSUE,MACHINE_ISSUE,4.46,37.53,335.92
