inspection_id,work_order_id,inspection_date,inspector_id,quantity_inspected,quantity_passed,quantity_failed,defect_code_raw,defect_code_clean,disposition,notes
INSP-234,WO-10214,2023-01-25 10:47:23.962955960,OP005,13,12,1,bend angle,Bend Angle,Rework,
INSP-235,WO-10215,2023-01-25 10:38:39.209036219,OP017,101,96,5,angle err,Bend Angle,Scrap,
INSP-236,WO-10216,2023-01-26 08:55:02.217687132,OP013,50,49,1,Gas Pocket,Porosity,Rework,
INSP-237,WO-10217,2023-01-26 08:33:24.460296979,OP011,203,190,13,BEND,Bend Angle,Rework,
INSP-238,WO-10218,2023-01-26 09:41:18.355809281,OP017,31,30,1,dimensional,Dimensional,Use-As-Is,Issue we TV perhaps professional by.
INSP-239,WO-10219,2023-01-26 17:24:37.286097107,OP016,171,167,4,SCRATCH,Surface Scratch,Rework,
INSP-240,WO-10220,2023-01-26 19:59:25.630626422,OP012,179,168,11,Dimensional,Dimensional,Scrap,
INSP-241,WO-10221,2023-01-26 15:40:51.214345834,OP018,324,310,14,Dim,Dimensional,Rework,
INSP-242,WO-10222,2023-01-26 07:48:06.240073600,OP011,202,186,16,weld def.,Weld Defect,Use-As-Is,
INSP-243,WO-10223,2023-01-26 09:20:01.262037844,OP005,204,187,17,Dimentional,Dimensional,Scrap,
INSP-244,WO-10224,2023-01-26 18:47:11.192860785,OP020,148,136,12,porosity,Porosity,Scrap,
INSP-245,WO-10225,2023-01-26 16:52:49.249924857,OP018,315,289,26,Weld,Weld Defect,Rework,
INSP-246,WO-10226,2023-01-26 10:37:55.663558062,OP019,360,349,11,SCRATCH,Surface Scratch,Rework,
INSP-247,WO-10227,2023-01-26 18:25:08.361468177,OP019,257,228,29,scrach,Surface Scratch,Scrap,Medical project for recent never.
INSP-248,WO-10228,2023-01-26 10:22:43.161931035,OP013,495,469,26,POROSITY,Porosity,Rework,
INSP-249,WO-10229,2023-01-26 16:10:30.706110796,OP014,495,458,37,BURR,Burr,Scrap,Inside wait quality total past.
INSP-250,WO-10230,2023-01-27 17:27:20.008514669,OP002,428,382,46,void,Porosity,Scrap,Image street fight decision size.
INSP-251,WO-10231,2023-01-27 10:07:52.729852680,OP006,372,354,18,dimensional,Dimensional,Use-As-Is,
INSP-252,WO-10232,2023-01-27 19:18:38.977893502,OP009,316,277,39,weld def.,Weld Defect,Rework,
INSP-253,WO-10233,2023-01-27 19:20:12.065850504,OP010,346,329,17,Scr,Surface Scratch,Scrap,
INSP-254,WO-10234,2023-01-27 19:18:05.946071286,OP009,271,260,11,SCRATCH,Surface Scratch,Scrap,
INSP-255,WO-10235,2023-01-27 19:02:57.714854115,OP005,257,242,15,SCRATCH,Surface Scratch,Scrap,
INSP-256,WO-10235,2023-01-27 19:32:57.714854115,OP005,257,242,15,SCRATCH,Surface Scratch,Scrap,
INSP-257,WO-10236,2023-01-27 08:30:46.586290847,OP009,253,233,20,dim.,Dimensional,Rework,Pressure let kind degree list top somebody college.
INSP-258,WO-10237,2023-01-27 16:06:27.820222246,OP017,341,320,21,POROSITY,Porosity,Rework,Exist professional people behavior.
INSP-259,WO-10238,2023-01-27 08:41:08.827457393,OP001,332,313,19,dim.,Dimensional,Use-As-Is,Pull different current agency each.
INSP-260,WO-10239,2023-01-27 20:34:46.488807127,OP007,12,12,0,OK,None,Pass,
INSP-261,WO-10240,2023-01-27 07:47:09.263672286,OP018,244,221,23,Wrong Mat,Incorrect Material,Rework,
INSP-262,WO-10241,2023-01-30 20:52:12.368565270,OP002,98,87,11,Weld Reject,Weld Defect,Scrap,
INSP-263,WO-10242,2023-01-30 12:54:01.843105922,OP001,208,200,8,SCRATCH,Surface Scratch,Rework,Particularly shoulder lay though offer responsibility himself.
INSP-264,WO-10243,2023-01-30 20:02:03.411415437,OP016,157,148,9,Scratch,Surface Scratch,Rework,
INSP-265,WO-10244,2023-01-30 08:35:52.407053143,OP009,297,276,21,Welding Issue,Weld Defect,Scrap,
INSP-266,WO-10245,2023-01-30 18:29:27.980554172,OP013,417,377,40,Gas Pocket,Porosity,Scrap,
INSP-267,WO-10246,2023-01-30 21:01:03.300117536,OP008,402,382,20,Surface Scratch,Surface Scratch,Scrap,
INSP-268,WO-10247,2023-01-30 09:09:31.522603004,OP001,289,270,19,Mat Error,Incorrect Material,Rework,
INSP-269,WO-10247,2023-01-30 09:18:31.522603004,OP001,289,270,19,Mat Error,Incorrect Material,Rework,
INSP-270,WO-10248,2023-01-30 11:27:14.392642235,OP010,54,50,4,Scr,Surface Scratch,Scrap,
INSP-271,WO-10249,2023-01-30 09:09:09.883335152,OP005,411,383,28,dimensional,Dimensional,Rework,
INSP-272,WO-10250,2023-01-30 18:52:07.414845444,OP007,303,281,22,Dimension Error,Dimensional,Scrap,
INSP-273,WO-10251,2023-01-30 09:44:37.317235443,OP003,137,130,7,scrach,Surface Scratch,Scrap,
INSP-274,WO-10252,2023-01-30 18:48:53.894563821,OP017,334,316,18,Bur,Burr,Scrap,During prevent accept seem show blood.
INSP-275,WO-10253,2023-01-30 18:12:48.080735331,OP015,385,360,25,WELD,Weld Defect,Rework,
INSP-276,WO-10253,2023-01-30 18:43:48.080735331,OP015,385,360,25,WELD,Weld Defect,Rework,
INSP-277,WO-10254,2023-01-30 07:36:52.681417870,OP001,434,408,26,Bend,Bend Angle,Scrap,Despite sound receive let newspaper true.
INSP-278,WO-10255,2023-01-31 17:32:06.848766094,OP003,438,411,27,dimensional,Dimensional,Scrap,
INSP-279,WO-10256,2023-01-31 20:34:08.999215770,OP014,458,399,59,weld defect,Weld Defect,Use-As-Is,
INSP-280,WO-10257,2023-01-31 18:21:25.457647592,OP018,368,353,15,Wrong Material,Incorrect Material,Rework,
INSP-281,WO-10258,2023-01-31 09:55:47.249140612,OP008,14,13,1,Dimension Error,Dimensional,Scrap,Lead soon property write.
INSP-282,WO-10259,2023-01-31 17:33:00.014492205,OP008,461,444,17,DIMENSIONAL,Dimensional,Rework,Fish sense kind spring throughout interview trade knowledge.
INSP-283,WO-10260,2023-01-31 10:54:40.936854094,OP014,119,113,6,dim.,Dimensional,Rework,
INSP-284,WO-10260,2023-01-31 11:09:40.936854094,OP014,119,111,8,dim.,Dimensional,Rework,
INSP-285,WO-10261,2023-01-31 18:18:24.115327051,OP002,189,154,35,POROSITY,Porosity,Rework,
INSP-286,WO-10262,2023-01-31 09:47:39.761204876,OP002,23,23,0,none,None,Pass,
INSP-287,WO-10263,2023-01-31 11:07:30.583226479,OP020,498,466,32,Dimension Error,Dimensional,Rework,
INSP-288,WO-10264,2023-01-31 10:21:15.441265734,OP010,77,74,3,SCRATCH,Surface Scratch,Scrap,
INSP-289,WO-10265,2023-01-31 19:07:07.558183052,OP014,17,17,0,PASS,None,Pass,Season listen else easy.
INSP-290,WO-10266,2023-01-31 18:09:54.705045894,OP014,52,49,3,dimensional,Dimensional,Scrap,
INSP-291,WO-10267,2023-01-31 19:40:19.323102612,OP005,177,165,12,Gas Pocket,Porosity,Rework,She miss phone ever back.
INSP-292,WO-10268,2023-01-31 18:22:05.867386849,OP009,242,232,10,POROSITY,Porosity,Scrap,Doctor from throw ball character.
INSP-293,WO-10269,2023-01-31 10:57:37.295688824,OP002,431,406,25,weld defect,Weld Defect,Scrap,
INSP-294,WO-10269,2023-01-31 11:03:37.295688824,OP002,431,404,27,weld defect,Weld Defect,Scrap,
INSP-295,WO-10270,2023-02-01 18:47:53.377715614,OP011,144,140,4,Dim,Dimensional,Use-As-Is,Really relationship ask imagine my indeed.
INSP-296,WO-10271,2023-02-01 15:54:40.522430982,OP016,405,390,15,Scratch,Surface Scratch,Rework,
INSP-297,WO-10272,2023-02-01 10:24:50.163143003,OP015,486,459,27,weld def.,Weld Defect,Rework,
INSP-298,WO-10273,2023-02-01 10:22:49.265883843,OP016,302,275,27,Dimension Error,Dimensional,Rework,
INSP-299,WO-10274,2023-02-01 10:35:52.900584922,OP005,453,427,26,Dimensional,Dimensional,Scrap,
INSP-300,WO-10275,2023-02-01 09:17:09.064844983,OP013,388,364,24,Void,Porosity,Rework,
INSP-301,WO-10276,2023-02-01 16:09:28.693473685,OP016,22,18,4,dimensional,Dimensional,Scrap,
INSP-302,WO-10277,2023-02-01 18:17:50.724404316,OP018,131,106,25,Dimentional,Dimensional,Use-As-Is,
INSP-303,WO-10278,2023-02-01 20:24:51.533755847,OP001,244,232,12,Weld,Weld Defect,Scrap,
INSP-304,WO-10278,2023-02-01 20:35:51.533755847,OP001,244,230,14,Weld,Weld Defect,Scrap,
INSP-305,WO-10279,2023-02-01 08:58:19.291926390,OP020,131,122,9,dimensional,Dimensional,Rework,Strategy hope show watch affect.
INSP-306,WO-10280,2023-02-01 15:12:30.963591162,OP018,309,295,14,porosity,Porosity,Scrap,
INSP-307,WO-10281,2023-02-02 19:33:38.328529180,OP004,145,138,7,dim.,Dimensional,Scrap,Herself accept goal send table well industry.
INSP-308,WO-10282,2023-02-02 17:44:10.660734161,OP012,163,149,14,Weld,Weld Defect,Rework,
INSP-309,WO-10283,2023-02-02 19:34:34.605675156,OP002,72,71,1,Burr,Burr,Scrap,
INSP-310,WO-10284,2023-02-02 10:46:46.091430309,OP014,479,443,36,void,Porosity,Rework,
INSP-311,WO-10285,2023-02-02 10:29:36.178807394,OP007,246,229,17,Weld Reject,Weld Defect,Rework,
INSP-312,WO-10286,2023-02-02 18:26:47.745644110,OP018,105,98,7,angle err,Bend Angle,Rework,Son today major event magazine home protect.
INSP-313,WO-10287,2023-02-02 09:26:55.961469635,OP013,291,276,15,Weld Defect,Weld Defect,Scrap,
INSP-314,WO-10288,2023-02-02 18:42:47.966447202,OP013,288,267,21,Sharp Burr,Burr,Rework,
INSP-315,WO-10289,2023-02-03 18:22:16.396292329,OP004,122,118,4,surface scratch,Surface Scratch,Scrap,Right subject try wonder move trade.
INSP-316,WO-10290,2023-02-03 17:50:48.860325117,OP011,346,330,16,Dimensional,Dimensional,Rework,
INSP-317,WO-10291,2023-02-03 11:28:19.211144197,OP006,442,417,25,Bend,Bend Angle,Rework,
INSP-318,WO-10292,2023-02-03 16:42:32.486457171,OP009,438,411,27,WELD,Weld Defect,Scrap,
INSP-319,WO-10293,2023-02-03 17:15:23.343695447,OP010,279,262,17,surface scratch,Surface Scratch,Scrap,
INSP-320,WO-10294,2023-02-03 10:04:11.267567747,OP014,310,295,15,Bend Angle,Bend Angle,Scrap,
INSP-321,WO-10295,2023-02-03 16:48:35.771355273,OP010,79,71,8,dimensional,Dimensional,Scrap,North agree poor career left anyone here deep.
INSP-322,WO-10296,2023-02-03 20:38:06.403637024,OP006,427,401,26,Scr,Surface Scratch,Scrap,Front they everything week instead strong.
INSP-323,WO-10297,2023-02-03 09:11:04.927834486,OP014,300,273,27,Dim,Dimensional,Rework,Affect much yourself glass practice sit prepare.
INSP-324,WO-10298,2023-02-03 11:35:45.545741856,OP007,187,176,11,Weld,Weld Defect,Scrap,
INSP-325,WO-10299,2023-02-03 18:09:27.113443569,OP011,65,62,3,Bur,Burr,Scrap,
INSP-326,WO-10300,2023-02-06 17:26:45.216439567,OP007,343,277,66,surface scratch,Surface Scratch,Scrap,
INSP-327,WO-10301,2023-02-06 19:13:38.315836288,OP019,97,76,21,Out of Angle,Bend Angle,Scrap,
INSP-328,WO-10302,2023-02-06 07:57:44.982742514,OP019,94,93,1,weld def.,Weld Defect,Scrap,
INSP-329,WO-10302,2023-02-06 08:28:44.982742514,OP019,94,93,1,weld def.,Weld Defect,Scrap,
INSP-330,WO-10303,2023-02-06 12:17:22.505440708,OP003,131,127,4,Out of Angle,Bend Angle,Rework,
INSP-331,WO-10304,2023-02-06 09:33:45.888808673,OP005,115,112,3,Welding Issue,Weld Defect,Scrap,
INSP-332,WO-10305,2023-02-06 19:38:26.528446999,OP018,56,56,0,,None,Pass,
INSP-333,WO-10306,2023-02-06 20:17:47.124548846,OP003,147,130,17,Weld Defect,Weld Defect,Rework,
INSP-334,WO-10307,2023-02-06 07:46:57.606435151,OP013,208,195,13,Dimension Error,Dimensional,Scrap,
INSP-335,WO-10308,2023-02-06 16:24:56.417488701,OP018,375,355,20,scrach,Surface Scratch,Rework,
INSP-336,WO-10309,2023-02-06 10:16:28.798898273,OP005,74,72,2,Dim,Dimensional,Use-As-Is,
INSP-337,WO-10310,2023-02-06 07:28:10.847750606,OP005,213,202,11,bend angle,Bend Angle,Scrap,
INSP-338,WO-10311,2023-02-06 18:15:33.833005588,OP015,85,81,4,Dim,Dimensional,Scrap,Wear current after.
INSP-339,WO-10312,2023-02-07 09:48:37.862750419,OP006,258,247,11,Scr,Surface Scratch,Scrap,Draw list boy way.
INSP-340,WO-10313,2023-02-07 12:20:47.094472089,OP013,460,436,24,Dimentional,Dimensional,Scrap,
INSP-341,WO-10314,2023-02-07 19:04:48.532385425,OP019,261,248,13,Angle Error,Bend Angle,Scrap,
INSP-342,WO-10315,2023-02-07 11:55:21.422575826,OP004,319,300,19,Sharp Burr,Burr,Use-As-Is,Record short cold parent security boy standard.
INSP-343,WO-10316,2023-02-07 10:02:50.125006328,OP017,415,391,24,void,Porosity,Scrap,
INSP-344,WO-10317,2023-02-07 16:46:02.155775557,OP006,436,420,16,Weld Reject,Weld Defect,Rework,
INSP-345,WO-10318,2023-02-07 10:18:28.183323815,OP008,247,235,12,Dim,Dimensional,Scrap,
INSP-346,WO-10319,2023-02-08 11:18:02.098242591,OP014,186,175,11,BURR,Burr,Rework,
INSP-347,WO-10320,2023-02-08 16:40:46.403794807,OP010,125,118,7,BEND,Bend Angle,Scrap,
INSP-348,WO-10321,2023-02-08 11:54:59.839597905,OP007,124,110,14,Dimension Error,Dimensional,Scrap,
INSP-349,WO-10322,2023-02-08 17:41:45.959256389,OP015,276,250,26,dimensional,Dimensional,Scrap,
INSP-350,WO-10323,2023-02-08 08:43:49.660407100,OP010,321,307,14,Scratch,Surface Scratch,Rework,
INSP-351,WO-10324,2023-02-08 19:12:55.056879475,OP009,345,332,13,Dimension Error,Dimensional,Rework,
INSP-352,WO-10325,2023-02-08 12:07:12.066920455,OP007,81,76,5,dimensional,Dimensional,Scrap,
INSP-353,WO-10326,2023-02-09 19:50:48.865242318,OP012,123,118,5,Sharp Burr,Burr,Rework,
INSP-354,WO-10327,2023-02-09 16:21:58.526096940,OP019,75,71,4,sharp edge,Burr,Scrap,
INSP-355,WO-10328,2023-02-09 17:27:35.606448013,OP007,200,176,24,Weld Reject,Weld Defect,Scrap,
INSP-356,WO-10329,2023-02-09 09:22:23.188576845,OP010,281,265,16,Void,Porosity,Scrap,
INSP-357,WO-10330,2023-02-09 08:34:42.647653792,OP014,376,357,19,Porosity,Porosity,Use-As-Is,
INSP-358,WO-10331,2023-02-09 16:55:24.771319397,OP008,305,287,18,Dimension Error,Dimensional,Rework,
INSP-359,WO-10332,2023-02-09 11:19:30.567696619,OP003,29,28,1,Dimentional,Dimensional,Rework,
INSP-360,WO-10333,2023-02-09 18:21:34.198574786,OP015,186,137,49,dimensional,Dimensional,Scrap,Blue agent find quality when.
INSP-361,WO-10334,2023-02-09 19:46:21.097387290,OP012,315,303,12,Sharp Burr,Burr,Scrap,
INSP-362,WO-10335,2023-02-09 16:58:11.993755805,OP010,382,367,15,porosity,Porosity,Rework,Walk cup option store drug recent.
INSP-363,WO-10336,2023-02-09 12:21:50.519186322,OP002,34,34,0,None,None,Pass,Sure outside building worker site.
INSP-364,WO-10337,2023-02-09 08:40:32.642303532,OP015,252,243,9,dimensional,Dimensional,Scrap,
INSP-365,WO-10338,2023-02-09 16:01:36.992015621,OP006,63,50,13,Dimension Error,Dimensional,Use-As-Is,
INSP-366,WO-10339,2023-02-10 09:02:23.869035877,OP006,161,152,9,Burr,Burr,Scrap,
INSP-367,WO-10340,2023-02-10 10:49:58.860699813,OP001,262,249,13,WELD,Weld Defect,Rework,Mouth product attention positive actually information.
INSP-368,WO-10341,2023-02-10 08:20:30.448551257,OP004,35,32,3,Gas Pocket,Porosity,Scrap,Black whether player stock religious itself safe.
INSP-369,WO-10341,2023-02-10 08:46:30.448551257,OP004,35,34,1,Gas Pocket,Porosity,Scrap,Black whether player stock religious itself safe.
INSP-370,WO-10342,2023-02-10 16:45:14.499371886,OP013,465,449,16,surface scr,Surface Scratch,Rework,
INSP-371,WO-10343,2023-02-10 15:41:28.268041865,OP020,103,80,23,Dimentional,Dimensional,Scrap,
INSP-372,WO-10344,2023-02-10 19:15:22.284819407,OP015,381,363,18,Dimension Error,Dimensional,Scrap,
INSP-373,WO-10345,2023-02-10 19:28:06.148212114,OP014,408,391,17,SCRATCH,Surface Scratch,Rework,
INSP-374,WO-10346,2023-02-13 18:42:16.184800566,OP010,357,335,22,surface scr,Surface Scratch,Use-As-Is,Pattern try simple let stay.
INSP-375,WO-10347,2023-02-13 16:22:28.220634069,OP007,137,129,8,sharp edge,Burr,Scrap,
INSP-376,WO-10348,2023-02-13 08:45:37.325438091,OP008,268,249,19,Bur,Burr,Rework,Environmental system store beautiful think during let particular.
INSP-377,WO-10349,2023-02-13 09:12:29.790954065,OP013,216,202,14,Out of Angle,Bend Angle,Rework,
INSP-378,WO-10350,2023-02-13 17:38:10.436940954,OP003,19,17,2,Bend Angle,Bend Angle,Rework,From management foot maintain great election.
INSP-379,WO-10351,2023-02-13 13:12:08.615950543,OP010,115,110,5,Wrong Mat,Incorrect Material,Rework,
INSP-380,WO-10352,2023-02-13 19:27:56.704070660,OP005,317,144,173,bend angle,Bend Angle,Scrap,They red everybody act way.
INSP-381,WO-10353,2023-02-13 17:16:57.109525870,OP019,369,319,50,Dimentional,Dimensional,Rework,
INSP-382,WO-10354,2023-02-14 17:57:07.273897419,OP008,120,112,8,Weld Defect,Weld Defect,Scrap,
INSP-383,WO-10355,2023-02-14 08:03:51.463638920,OP006,244,205,39,Dimensional,Dimensional,Scrap,Drop image new drive.
INSP-384,WO-10355,2023-02-14 08:36:51.463638920,OP006,244,205,39,Dimensional,Dimensional,Scrap,Drop image new drive.
INSP-385,WO-10356,2023-02-14 20:24:24.391045008,OP006,483,451,32,porosity,Porosity,Scrap,
INSP-386,WO-10357,2023-02-14 12:33:17.170705931,OP009,478,430,48,dim.,Dimensional,Scrap,
INSP-387,WO-10358,2023-02-14 17:10:54.203998406,OP016,368,326,42,surface scr,Surface Scratch,Rework,
INSP-388,WO-10359,2023-02-14 19:17:57.379344111,OP008,354,331,23,Welding Issue,Weld Defect,Rework,Position make society behavior develop reality fill.
INSP-389,WO-10360,2023-02-14 18:50:22.586351159,OP005,440,403,37,WELD,Weld Defect,Use-As-Is,
INSP-390,WO-10361,2023-02-14 12:07:58.786415326,OP011,156,148,8,Scratch,Surface Scratch,Scrap,
INSP-391,WO-10362,2023-02-14 17:46:39.492301153,OP002,355,345,10,BEND,Bend Angle,Scrap,
INSP-392,WO-10362,2023-02-14 18:13:39.492301153,OP002,355,344,11,BEND,Bend Angle,Scrap,
INSP-393,WO-10363,2023-02-14 12:12:51.145167995,OP003,484,451,33,Sharp Edge,Burr,Rework,
INSP-394,WO-10364,2023-02-14 12:12:41.130985081,OP012,334,321,13,dim.,Dimensional,Use-As-Is,
INSP-395,WO-10365,2023-02-14 09:38:34.259730278,OP005,71,68,3,Burr,Burr,Use-As-Is,Hard network gas you nearly goal law fill.
INSP-396,WO-10366,2023-02-14 18:19:14.065061886,OP001,489,436,53,Dimension Error,Dimensional,Rework,
INSP-397,WO-10367,2023-02-15 18:13:02.994722772,OP016,279,263,16,Bend Angle,Bend Angle,Use-As-Is,Building court build movie several.
INSP-398,WO-10368,2023-02-15 09:16:29.855689228,OP014,349,329,20,Bend,Bend Angle,Use-As-Is,
INSP-399,WO-10369,2023-02-15 09:23:27.929774544,OP013,238,218,20,Dimensional,Dimensional,Rework,Course school everybody operation.
INSP-400,WO-10370,2023-02-15 08:42:45.151589721,OP013,380,362,18,sharp edge,Burr,Rework,
INSP-401,WO-10371,2023-02-15 19:54:45.585913687,OP019,353,310,43,Porosity,Porosity,Scrap,Others wonder strategy fast guess few remain.
INSP-402,WO-10372,2023-02-15 11:05:41.977695258,OP007,46,43,3,Bur,Burr,Scrap,
INSP-403,WO-10373,2023-02-15 19:03:14.088455798,OP020,208,163,45,Porosity,Porosity,Scrap,
INSP-404,WO-10374,2023-02-15 18:53:00.749852218,OP013,42,42,0,None,None,Pass,
INSP-405,WO-10375,2023-02-15 08:46:23.529912411,OP015,401,379,22,MATERIAL,Incorrect Material,Rework,
INSP-406,WO-10376,2023-02-15 08:20:44.647236224,OP005,289,274,15,DIMENSIONAL,Dimensional,Rework,
INSP-407,WO-10377,2023-02-15 17:44:13.645582907,OP003,303,281,22,Porosity,Porosity,Use-As-Is,Ever window network recently.
INSP-408,WO-10378,2023-02-16 16:37:50.053946243,OP011,340,323,17,Surface Scratch,Surface Scratch,Scrap,
INSP-409,WO-10379,2023-02-16 11:35:51.303504822,OP001,291,280,11,dimensional,Dimensional,Rework,Point sell bill activity.
INSP-410,WO-10380,2023-02-16 17:37:33.643779347,OP002,345,331,14,weld def.,Weld Defect,Rework,
INSP-411,WO-10381,2023-02-16 10:04:41.156376304,OP009,423,396,27,Poros.,Porosity,Scrap,Light key continue anything wait.
INSP-412,WO-10382,2023-02-16 11:07:18.221098961,OP001,78,73,5,dimensional,Dimensional,Rework,
INSP-413,WO-10383,2023-02-16 19:47:25.367668893,OP013,440,422,18,Dim,Dimensional,Scrap,
INSP-414,WO-10384,2023-02-16 11:27:12.320157521,OP016,269,259,10,Sharp Edge,Burr,Scrap,
INSP-415,WO-10385,2023-02-16 09:47:55.284274825,OP018,197,185,12,Weld Reject,Weld Defect,Rework,
INSP-416,WO-10386,2023-02-16 10:17:26.212159643,OP013,422,390,32,bend angle,Bend Angle,Use-As-Is,
INSP-417,WO-10387,2023-02-16 09:12:51.670766328,OP012,490,460,30,angle err,Bend Angle,Scrap,
INSP-418,WO-10388,2023-02-16 10:56:02.364031997,OP016,242,233,9,Void,Porosity,Scrap,
INSP-419,WO-10389,2023-02-16 09:36:04.704855403,OP001,99,97,2,weld defect,Weld Defect,Use-As-Is,Box assume man officer rather charge specific.
INSP-420,WO-10390,2023-02-16 12:30:04.248754376,OP011,186,168,18,Burr,Burr,Scrap,
INSP-421,WO-10391,2023-02-16 10:57:32.990378781,OP003,195,185,10,burr,Burr,Rework,
INSP-422,WO-10392,2023-02-17 17:04:06.171910841,OP014,436,397,39,Weld Reject,Weld Defect,Rework,
INSP-423,WO-10393,2023-02-17 10:28:44.032416907,OP020,38,33,5,Sharp Burr,Burr,Scrap,
INSP-424,WO-10394,2023-02-17 19:23:10.718568516,OP006,320,293,27,Bend,Bend Angle,Scrap,
INSP-425,WO-10395,2023-02-17 11:07:07.452359765,OP006,145,135,10,Sharp Edge,Burr,Scrap,
INSP-426,WO-10396,2023-02-17 16:36:06.585774826,OP011,113,72,41,Dimentional,Dimensional,Scrap,
INSP-427,WO-10397,2023-02-17 12:16:01.889917532,OP011,267,240,27,Poros.,Porosity,Scrap,Be easy newspaper indicate other.
INSP-428,WO-10398,2023-02-17 12:05:29.724098668,OP002,457,431,26,surface scratch,Surface Scratch,Scrap,
INSP-429,WO-10399,2023-02-17 11:25:04.684665017,OP013,254,241,13,Burr,Burr,Rework,
INSP-430,WO-10400,2023-02-17 16:33:54.440185688,OP002,345,318,27,SCRATCH,Surface Scratch,Scrap,
INSP-431,WO-10401,2023-02-20 20:35:44.486537295,OP003,151,143,8,weld def.,Weld Defect,Use-As-Is,
INSP-432,WO-10402,2023-02-20 20:17:10.263996871,OP014,305,294,11,Wrong Mat,Incorrect Material,Scrap,
INSP-433,WO-10403,2023-02-20 08:01:29.917722830,OP018,215,207,8,Welding Issue,Weld Defect,Use-As-Is,
INSP-434,WO-10404,2023-02-20 08:17:53.837926716,OP018,484,463,21,Out of Angle,Bend Angle,Rework,Difficult mission late kind team wrong figure perform.
INSP-435,WO-10404,2023-02-20 08:24:53.837926716,OP018,484,461,23,Out of Angle,Bend Angle,Rework,Difficult mission late kind team wrong figure perform.
INSP-436,WO-10405,2023-02-20 17:05:11.187739200,OP010,156,136,20,Porosity,Porosity,Rework,Whether between several personal enough ball dream necessary.
INSP-437,WO-10406,2023-02-20 12:13:37.015231168,OP018,316,296,20,dimensional,Dimensional,Scrap,
INSP-438,WO-10407,2023-02-20 08:16:05.394660262,OP008,409,386,23,Dimension Error,Dimensional,Scrap,Able late order fact.
INSP-439,WO-10408,2023-02-21 07:58:08.458451806,OP018,434,401,33,Poros.,Porosity,Use-As-Is,
